CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	0.931276721508703	-1.38664642128667	0.0495607801933597	0.892638299518245	-1.99389146377181	0.0538453082489556	.	.	0.1002	
1	17022607	17022731	SDHB	1.25445858672476	3.60929610120418	0.0705008898105816	1.20316584717597	3.1459460908389	0.0645802061795018	.	.	0.82327	
1	17023972	17024075	SDHB	1.16357784741929	2.63699509641044	0.0620319118689131	1.11635555526304	2.38503292687784	0.0487857228098543	.	.	0.49645	
1	17027748	17027866	SDHB	0.976371900263113	-0.409944826150775	0.0576372678214914	0.93635095035622	-1.20386887636385	0.0528704171138841	.	.	0.23174	
1	17028599	17028737	SDHB	1.06239976482845	1.29079011653397	0.0483423013773969	1.01923654824866	0.611727018044558	0.0314462949669195	.	.	0.62353	
1	17033059	17033146	SDHB	1.02710548683425	0.586218088375403	0.0462378888876762	0.984750830612122	-0.336827408712216	0.0452729468963939	.	.	0.98331	
1	17044760	17044889	SDHB	1.02952085950937	0.526221917670964	0.0560996387988302	0.98700474920722	-0.226191183010318	0.057452508182813	.	.	0.070269	
1	17053947	17054020	SDHB	0.957961256707531	-0.312311375134735	0.134605226192395	0.919344559259731	-0.621764933545089	0.12972015047616	.	LOW_QUALITY	1.45e-05	
1	45329305	45329438	MUTYH	1.09600514101548	1.4650368589881	0.0655308707262119	0.865092732093314	-2.24358153436309	0.0601303165676941	.	.	0.65359	
1	45330515	45330558	MUTYH	1.0204773610284	0.392520769506605	0.0521688598902504	0.802831616691527	-2.14119924883691	0.0920831554632635	.	.	0.72911	
1	45331181	45331335	MUTYH	1.17870253068566	2.63808076173313	0.0677395981494756	0.931763586615076	-2.11099551197553	0.032324281599759	.	.	0.65048	
1	45331419	45331557	MUTYH	1.48985405263201	2.3620608331509	0.20738418154056	1.18955049708792	1.3524136129526	0.140157193977136	.	LOW_QUALITY	0.6592	
1	45331660	45331850	MUTYH	1.25780796160503	2.6440564472469	0.0975047116991297	0.996530216814957	-0.0913233856223526	0.0379944650693433	.	.	0.98199	
