CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	0.880230855113961	-2.59067750549069	0.0462308197883372	0.879836859097944	-2.26979588444105	0.0529400646664961	.	.	0.34822	
1	17022607	17022731	SDHB	1.14736578837625	1.85512914312247	0.079436943202893	1.14806265270883	2.14257446867051	0.0691050205600126	.	.	0.14577	
1	17023972	17024075	SDHB	1.0046010489979	0.0673826673884995	0.0682823814523723	1.00540743423213	0.102267961724216	0.052875154065481	.	.	0.22583	
1	17027748	17027866	SDHB	1.00332618147015	0.0575061079515533	0.057840490143295	1.00346069447122	0.0638434228219649	0.0542059670089168	.	.	0.21498	
1	17028599	17028737	SDHB	1.0660226769089	1.36997028076162	0.0481927804099485	1.06668989809829	2.27357572654847	0.0293326047245998	.	.	0.65377	
1	17033059	17033146	SDHB	0.958930778021295	-0.896685549937499	0.0458011417509382	0.958876206445139	-0.919750788609256	0.0447118872461566	.	.	0.95271	
1	17044760	17044889	SDHB	0.975376274785352	-0.439104128041201	0.0560771890815317	0.975262775004736	-0.431667984051886	0.0573061378401664	.	.	0.070781	
1	17053947	17054020	SDHB	1.01891100805401	0.14004052580669	0.135039539055402	1.01974566463047	0.150842753645832	0.130902308219806	.	LOW_QUALITY	1.8089e-05	
1	45329305	45329438	MUTYH	1.00520069217291	0.0769821210999806	0.0675571431210492	0.908199359381145	-1.46201459895513	0.0627905088529643	.	.	0.7408	
1	45330515	45330558	MUTYH	0.915530557098112	-1.69397656982944	0.0498645875074845	0.824271059196964	-1.87854031368198	0.09354547226011	.	.	0.78741	
1	45331181	45331335	MUTYH	1.04733650982849	0.638327654151776	0.0741570720312773	0.948097258452997	-1.55826709019969	0.0333079880037455	.	.	0.89811	
1	45331419	45331557	MUTYH	1.23140666056116	1.05411862654338	0.219526203915002	1.12760910548834	0.89796095342673	0.142109860124058	.	LOW_QUALITY	0.69273	
1	45331660	45331850	MUTYH	1.10080968318341	0.952280283254652	0.105861357161428	0.999110484392112	-0.0234068253090346	0.0380024029804906	.	LOW_QUALITY	0.93809	
1	45332022	45332087	MUTYH	1.20985928301091	1.54907171641114	0.135474220326678	1.10019960095775	1.6359450965546	0.061248755333403	.	LOW_QUALITY	0.052095	
1	45332165	45332311	MUTYH	1.13060862169996	0.968704234216995	0.134828172610944	1.02814742475312	0.515872561876455	0.0545627483088852	.	LOW_QUALITY	0.0011746	
1	45332390	45332489	MUTYH	1.08555202413648	0.632690118773604	0.135219472531537	0.987137758689608	-0.213703618619767	0.0601872883270025	.	LOW_QUALITY	0.020223	
1	45332573	45332688	MUTYH	1.13820235571582	1.04288354973162	0.13251945123824	1.03555666267581	0.719905005098023	0.0493907702044259	.	LOW_QUALITY	0.19166	
1	45332762	45332835	MUTYH	1.12095309697684	1.04738396532386	0.115481142523926	1.01808005836036	0.365227596047734	0.0495035384949431	.	LOW_QUALITY	0.45008	
1	45332917	45332960	MUTYH	1.2025312791102	1.32097961230767	0.153319004489695	1.09535142481743	1.52152683156054	0.0626682506279777	.	LOW_QUALITY	0.00022271	
1	45333096	45333171	MUTYH	1.22768247123217	1.73338167840105	0.131351608286407	1.11542197095374	1.67592263621072	0.068870703491846	.	LOW_QUALITY	0.12552	
1	45333284	45333325	MUTYH	1.12277093968307	1.09781902274939	0.111831674564719	1.01918320761611	0.415549681513884	0.0461634516147842	.	LOW_QUALITY	0.068837	
1	45333412	45333604	MUTYH	1.19010943995808	2.15659783438152	0.088152476519853	1.07822680996661	2.15939551209039	0.0362262538421623	.	.	0.01966	
1	45334390	45334512	MUTYH	0.986143849238987	-0.168691105241678	0.0821391900963718	0.892619453053918	-2.09569456195618	0.0512386436914024	.	.	0.1104	
1	45340218	45340255	MUTYH	0.985301046163361	-0.153091104483748	0.0960144215185212	0.883724898976845	-0.795419440481515	0.146180863963756	.	.	0.33711	
1	241497827	241497971	FH	0.929134996038402	-1.66850473384509	0.0424721623643758	0.909037887996979	-1.56156976965625	0.0582504309256989	.	.	0.59695	
1	241500436	241500591	FH	1.00026278256964	0.00492383077905093	0.0533695371406593	0.979221759694453	-0.368313916029159	0.0564144861252041	.	.	0.2679	
1	241502442	241502571	FH	0.992494792619439	-0.172884839613458	0.043411599289683	0.971725856747342	-0.635544102079102	0.0444880900635583	.	.	0.28646	
1	241504041	241504246	FH	1.00065413008189	0.0141336679417345	0.0462816930882969	0.979587000098274	-0.407096407521923	0.0501429133850222	.	.	0.2079	
1	241506002	241506169	FH	1.03738057479597	0.754641267102546	0.0495342309326522	1.01640006884995	0.477342291481087	0.0343570413571794	.	.	0.14191	
