CHR	START	STOP	GENE	17390.best.score.totallist	17401.best.score.totallist	17320.best.score.totallist	17370.best.score.totallist	17300.best.score.totallist	17377.best.score.totallist	17325.best.score.totallist	17303.best.score.totallist	17392.best.score.totallist	17367.best.score.totallist	17316.best.score.totallist	17332.best.score.totallist	17378.best.score.totallist	17343.best.score.totallist	17385.best.score.totallist	17371.best.score.totallist	17299.best.score.totallist	17318.best.score.totallist	17397.best.score.totallist	17398.best.score.totallist	17360.best.score.totallist	17329.best.score.totallist	17393.best.score.totallist	17327.best.score.totallist	17391.best.score.totallist	17306.best.score.totallist	17311.best.score.totallist	17363.best.score.totallist	17308.best.score.totallist	17297.best.score.totallist	17396.best.score.totallist	17336.best.score.totallist	17315.best.score.totallist	17384.best.score.totallist	17386.best.score.totallist	17379.best.score.totallist	17331.best.score.totallist	17366.best.score.totallist	17319.best.score.totallist	17375.best.score.totallist	17337.best.score.totallist	17357.best.score.totallist	17304.best.score.totallist	17321.best.score.totallist	17314.best.score.totallist	17389.best.score.totallist	17369.best.score.totallist	17309.best.score.totallist	17395.best.score.totallist	17359.best.score.totallist	17313.best.score.totallist	17364.best.score.totallist	17302.best.score.totallist	17362.best.score.totallist	17388.best.score.totallist	17307.best.score.totallist	17380.best.score.totallist	17312.best.score.totallist	17365.best.score.totallist	17301.best.score.totallist	17374.best.score.totallist	17328.best.score.totallist	17338.best.score.totallist	17368.best.score.totallist	17373.best.score.totallist	17298.best.score.totallist	17387.best.score.totallist	17403.best.score.totallist	17310.best.score.totallist	17372.best.score.totallist	17322.best.score.totallist	17399.best.score.totallist	17382.best.score.totallist	17402.best.score.totallist	17296.best.score.totallist	17341.best.score.totallist	17334.best.score.totallist	17333.best.score.totallist	17326.best.score.totallist	17376.best.score.totallist	17330.best.score.totallist	17400.best.score.totallist	17317.best.score.totallist	17361.best.score.totallist	17305.best.score.totallist
1	17018880	17018959	SDHB	0.0453060645643895	0.0391826403808622	0.0452324285350097	0.0493728233757462	0.0475485114963124	0.056346238220698	0.0490340168888532	0.0461425411074039	0.0491834331970065	0.0428289601990481	0.0432668101778818	0.0429473037663725	0.049137740466847	0.0503495926284137	0.047787211827038	0.0567021546566312	0.0465983617556952	0.0455092208743336	0.0500377467951734	0.0440244141638984	0.0580059377530676	0.0456469481347328	0.0469880121936103	0.051485787646094	0.0395482762566923	0.0411573412561234	0.0482280884174066	0.0562961779732347	0.0473935830587377	0.0427926109021588	0.0572308898450556	0.0437570242010322	0.0426926425419197	0.0446944604238537	0.0459230563230936	0.0397860071440193	0.0410671538192656	0.0547464556178933	0.04560788830665	0.050053136068371	0.0432745218347297	0.0585088172861466	0.0426328337445495	0.0435885714805015	0.0438461228603281	0.0428139180950362	0.0569020066692065	0.046490833535038	0.0588877266232922	0.0573512071764163	0.0411201802334565	0.0573923310153231	0.0419936392788171	0.0571769886642408	0.0575047787178868	0.0438479620950198	0.0560426902492012	0.0397632838181502	0.0499837144618797	0.0465631086438598	0.0479862773468799	0.0423178543559177	0.0443120177055002	0.0431982743050003	0.048627382087819	0.0461802326481491	0.0541497023306618	0.0543764739973877	0.0429796387691363	0.0372368262840592	0.0440539163034742	0.0409146468800422	0.0502390348010585	0.0560866316945424	0.041822877063625	0.0419177849286136	0.0466233968820905	0.0446235978938686	0.0479002072939618	0.0440253130543124	0.0504185140979032	0.0476848159612485	0.0381608068191168	0.0582877794311824	0.0482785778512151
1	17022607	17022731	SDHB	0.064952388135925	0.0842326650219928	0.0744354833318734	0.0645873950963596	0.0703757098845716	0.0693732509248374	0.0748646209640515	0.0718262854846312	0.0665351329823099	0.0687651723115378	0.0698340587008633	0.076295340523477	0.0662384674280167	0.0678662164401144	0.0605850224077685	0.110247917329228	0.0698888606437013	0.0755719563755227	0.0650436250505844	0.0817071904541352	0.0716426130518195	0.0752093600581653	0.0824627551805538	0.071066348372053	0.0726771011961147	0.0767697498753456	0.0743489719883768	0.0800888741223229	0.0753286133791964	0.0744280768935991	0.0770170670520001	0.0715872706923101	0.0696657641624157	0.0690109265462893	0.0667043109968532	0.0712769359345004	0.0769014567993737	0.0700220123522544	0.0709925127140827	0.0644073438880087	0.0759426459346153	0.0793837110254543	0.0775857462977837	0.0757624159352194	0.0699896810830491	0.0702057886306784	0.0743713895372332	0.0703491745051246	0.079231369275373	0.0703995622026059	0.0710012291791295	0.0813143814078035	0.0758147616798848	0.0824507632991989	0.0724807549110936	0.0665788814935451	0.0715041886128785	0.0762125140661479	0.0650587238238486	0.0717376294406988	0.0876340529252437	0.0740949196673066	0.0716542056545415	0.0717166529332531	0.064366439269266	0.0714960662178542	0.0795533550942711	0.0787697835821378	0.0711154200671187	0.0668802972006511	0.0765824467649597	0.0891184248415512	0.0661165597080867	0.0719241790222819	0.0674934824594983	0.0783576301772905	0.0744145121569979	0.0643923096261924	0.0682781429016599	0.0764622806804685	0.0760898175705853	0.0728950241983464	0.0685818466097635	0.0747829301623376	0.0707003627913086
1	17023972	17024075	SDHB	0.0534163732816152	0.0711983516671199	0.0551810943700509	0.049734739267535	0.0527391867463867	0.0491723066194081	0.0550429928436203	0.0545707740986607	0.053428190004981	0.0500345741641931	0.0542508166578198	0.0553667182296838	0.0534843919431254	0.0547945176503642	0.0439793692343561	0.0907863537342325	0.0564195829858477	0.0504142047021021	0.0499261466530366	0.0683296640323026	0.0485022996504831	0.0540061262406196	0.0581554657872746	0.0590909401352873	0.0591013146692024	0.0564177257275816	0.0553439246047582	0.0613630998520961	0.0509122659915749	0.0558120989845153	0.053207173156693	0.0583247687743488	0.0610910833011535	0.0511904684421309	0.0532257081748238	0.0681351446460984	0.0555594606788467	0.0491814902400933	0.0559155859630684	0.0500397501245062	0.0531890403040825	0.0533215637026876	0.0539994794126278	0.055540513398119	0.0575761261807952	0.0515524819707286	0.0459134733691588	0.0564367652316899	0.0517573342224592	0.0496049409772944	0.0565529853538563	0.0477404114395305	0.0568689370208362	0.0638547145111733	0.0484502459946311	0.0602731224070882	0.0445858679575177	0.0537573607202305	0.0497534697812807	0.0540787322592892	0.0581767530200948	0.0564383344812381	0.0555152585472926	0.0564108300464945	0.0496090780244122	0.0705288884498129	0.0527535270661078	0.0509946631639207	0.0555116163044689	0.0660639290293671	0.0513145467867501	0.0643615020112786	0.0531906081046858	0.0474862775752554	0.0714141834549903	0.0541196224269667	0.0529930379200467	0.0614461041562968	0.0557156986799827	0.0621154578127468	0.0501992300671151	0.0514925119308463	0.0606726042452304	0.0532760577695427	0.0547239757538225
1	17027748	17027866	SDHB	0.0427736504439971	0.0709821236776564	0.0824755373369966	0.0467013346801026	0.0793170138439634	0.0500398727990788	0.0760845051413793	0.0813553797860055	0.0464414806341013	0.0455352811411501	0.079212810145858	0.0785939230357242	0.0461582243193771	0.0747329960021923	0.0435889939062363	0.0888421502835652	0.0803660078579691	0.0705911168594898	0.0464767093701633	0.0715833865576105	0.0496445811620851	0.0792862865423233	0.0667864131965814	0.0744083103314059	0.0533055650847747	0.0795706558915005	0.0709445103833463	0.0470043241202381	0.0737276488974737	0.0693901063556372	0.0482575524332581	0.0738204799430136	0.0754077353102079	0.043711903202552	0.0454555299491835	0.0527891590016418	0.0782722141388092	0.049185242811019	0.0801447331164021	0.046762567886239	0.074835405172013	0.0471246058230193	0.0800584424912618	0.0748159591068132	0.0772668708529725	0.0400732440372264	0.0447665017245752	0.0782610461011143	0.0499935444388205	0.0483782682147174	0.0785729628795122	0.0441882044140195	0.0739528414094768	0.0466916684103789	0.0498264106477808	0.0793847455742812	0.0509913412408698	0.0801880587273841	0.046699497664427	0.0825209647409341	0.0711281765908119	0.0771688044876639	0.0781916126686803	0.0430173543679262	0.0466114745377493	0.0815687542420892	0.0497635477464765	0.0450191921099423	0.0830918699909329	0.0671849268952899	0.0732575981284382	0.0565398252872239	0.0466670762787671	0.0476705527795771	0.0677109220193648	0.0785320632723752	0.0787658431655966	0.0748624445174528	0.0804797281139576	0.0450113016047298	0.0640684727826607	0.0502492539681265	0.0791955892531669	0.047639187242466	0.0771584280517168
1	17028599	17028737	SDHB	0.0471377740875431	0.0584753548654705	0.0508079225605393	0.040991139932476	0.0518873127077763	0.0396934286598383	0.0515733041366439	0.0483795716560755	0.0382940208901392	0.0449925695945318	0.0531132191288747	0.0525129983306762	0.0383334554026898	0.0529857868523958	0.0426778992279206	0.0955984119618277	0.0539354574773634	0.0475616985834422	0.0411729570877557	0.0547680408152892	0.0425370146311041	0.0495932878042389	0.0591735742829149	0.0524694825920076	0.0590082027595256	0.0526794045313738	0.0536002227260884	0.0390714114094383	0.0507769308122562	0.0528770731500792	0.0433117018258973	0.0459602238152423	0.0535287453404609	0.0482650778098696	0.0373852231852461	0.0549302825274191	0.049818047680926	0.0387968778106911	0.0509243407077673	0.0416588744633652	0.0507456268530713	0.0434165791029927	0.0506196719744276	0.0507077055337031	0.0547849783043407	0.0443489001799088	0.0420166122810052	0.0472104443088329	0.0429242278133847	0.0430147273611481	0.0499042184713213	0.0418115574826979	0.0526843226164543	0.039590824242024	0.0401740554513764	0.0542131596856446	0.0387159074512463	0.0541201399400712	0.0413824129908891	0.0512422294839325	0.062706072711461	0.047236233116398	0.0501766600207719	0.0544497277700803	0.0400051943073706	0.054201055004782	0.0431787803575909	0.0419166969383788	0.0516646875464097	0.0554950422596471	0.0516250763416846	0.0546547925353857	0.0383199672844393	0.0387500162621261	0.0528574617359864	0.0505919280078897	0.0447985654681725	0.0516218220872244	0.0518621076248119	0.058462722737437	0.0510108166675616	0.0431041584969103	0.0535362214626998	0.0434341304429072	0.0518203196758189
1	17033059	17033146	SDHB	0.0452331960235055	0.0417455504635531	0.0530746729655701	0.044297689508042	0.0559445760496216	0.0450816465044712	0.0562845288744171	0.0528452048954641	0.0440795390895482	0.0440487486579059	0.0531549609496815	0.0550715379541852	0.0444944988798705	0.048853368474077	0.0445066206258158	0.0995458346568041	0.0604440317247898	0.0578472731415362	0.0442826857654787	0.0437782722909655	0.0446245776784316	0.0564992702390298	0.0419922371997398	0.0526606826030203	0.0380465466820548	0.0557735969375676	0.0520317534951331	0.048219353609121	0.0576212599231075	0.0528206199863443	0.0476792669662824	0.053264292063298	0.0598573322380002	0.0453738733220876	0.0430323184028285	0.0369058132701237	0.0561452830304834	0.0446737486278852	0.0513693591326616	0.0432654368244101	0.0549911073662257	0.0481073983148679	0.0507466685961043	0.0526225092992304	0.0605340375940582	0.0442347580943745	0.050171864755732	0.0553910213756717	0.0479362845314198	0.0502434717740418	0.0534439993479622	0.0472636502490246	0.0590262753383386	0.0477078961088714	0.0480259140132796	0.0606979816784158	0.0480226455508729	0.0535309362974449	0.0436842253621508	0.0532166795986872	0.048394936032097	0.0550157804101153	0.0520728135056236	0.0380583116950307	0.044386761830823	0.0593240135919078	0.0474261828577041	0.0486380629288073	0.0532088224577106	0.0389863143732854	0.0539502274317405	0.0376131147719705	0.0451186357534908	0.0453709316857393	0.0473660596089055	0.0556839119472214	0.0540462225198299	0.0488940406848742	0.0528569251085823	0.0377838369899103	0.055326885354745	0.0429693341233546	0.0588343525191616	0.0460435488640958	0.0571010248928794
1	17044760	17044889	SDHB	0.0626363139699174	0.0574269753159057	0.0493405380432509	0.0565539296502112	0.0508575286619119	0.0430089274289171	0.0528271414604803	0.0495930450467824	0.0448093972359257	0.056068701652894	0.0703800759510838	0.0694345251964002	0.0465568450742815	0.0440164885723445	0.0554764072071906	0.102848945605165	0.0671510288581112	0.0495846174772645	0.0566340354796891	0.0614890144387339	0.0432640348657013	0.050457459690372	0.0616084813927366	0.0481073736547957	0.0630163622968492	0.0704204929907249	0.0531058521961816	0.0453057528372268	0.0498899796884509	0.0693110469023144	0.0432045296804422	0.0668886313300391	0.0724094733448808	0.0599334064463416	0.0471602657041487	0.0634639539541847	0.0696688386939248	0.0434057755368746	0.0469816262598559	0.0564741713961863	0.0533512744172779	0.0434220632018084	0.0521017525525649	0.0554450133973159	0.0707443778527212	0.0623689324775092	0.042345105433502	0.0531439233265941	0.0410824104248305	0.0414030329903128	0.0532374577253737	0.0415407909495173	0.0712791258090722	0.0443108239448257	0.0433734669762513	0.0609858387010622	0.0414292076040219	0.0493808860689544	0.0569286734063292	0.0495161255248111	0.0641802631253397	0.05270936583251	0.0530891086126938	0.0626886592394884	0.0568768733618715	0.0730624280347912	0.0435071767679173	0.0423439940440638	0.0551510802306534	0.0623767233684459	0.0514835170210132	0.0503477545108457	0.0476985454239323	0.0436774710960372	0.0475269124660289	0.0672824730713914	0.047358638849956	0.0574557468225041	0.0516631027489648	0.0630416816269602	0.0508726110964822	0.0602898789753389	0.0713762492263527	0.0415080567662984	0.0574689775733691
1	17053947	17054020	SDHB	0.0706981729324662	0.0889763105862693	0.124788035353398	0.0642378549150667	0.0786166374024263	0.0585090603105377	0.0832572816102028	0.125016804604435	0.0657971297840405	0.0676437807788376	0.0823907087157709	0.0796155987256065	0.0661261737781285	0.137702565990321	0.055498687135901	0.0710152382884734	0.0824401123655764	0.0780772439732964	0.0660011966988463	0.0916373894930213	0.0683900111466306	0.0817853303509813	0.0958570216385307	0.13004960156442	0.0798294555711164	0.0784225721848263	0.129949392102782	0.0639072832211637	0.0782465272480375	0.0803029631044079	0.070546650160464	0.0826339849992202	0.0848711790162322	0.0683984691417341	0.0657644443417909	0.0850963124714682	0.0784275023322477	0.0584834715202953	0.0855381635406936	0.0663247080960572	0.081439245745091	0.0702850438373737	0.0845419240666355	0.0851321517570627	0.0834764312431035	0.0727994363809313	0.0685643569788398	0.0826799297932282	0.0696569069497129	0.0674871306122396	0.0790744348177463	0.0703425668760215	0.0727034919516765	0.0723718345502904	0.0686791683112516	0.0847370531209438	0.0569365706667627	0.0825000628902479	0.0653631496831169	0.126412511076113	0.0929056341206459	0.0830808652898306	0.0833322074377923	0.0729382566866124	0.0656761222466836	0.0797344368198172	0.0695584295719384	0.0703590234432858	0.0762509928580449	0.137756853002814	0.073735432263119	0.0816341188823649	0.0672010444834413	0.0581696990540814	0.0939223165785402	0.0844440650401548	0.0759884055334281	0.139813201483839	0.0834244750426589	0.0782665170244911	0.0770046649830046	0.0706415709082154	0.0841978587990468	0.0667655565096728	0.0788816790572085
1	45329305	45329438	MUTYH	0.061283200537874	0.0566945098171218	0.0531328737161278	0.0631833777959761	0.0538176240769813	0.0524237171201521	0.054254100639195	0.052774747222582	0.0594123719736833	0.0657109053621773	0.0548414338573557	0.0521646252714843	0.0589544625399353	0.0440951047951914	0.0596613089172462	0.0551835471208797	0.0573867864566488	0.0534780065148649	0.0628127407248089	0.0513564472276417	0.0561651450604354	0.0523865264193082	0.0486138487654077	0.0421243800727292	0.0597056216976338	0.0537893834803924	0.042788827588773	0.0598954571061222	0.0540885284893418	0.0448869306973706	0.053455265057357	0.0515274016255639	0.0557213941884793	0.0640413776219583	0.0577466383812208	0.0550873356676109	0.0532135101186001	0.0504815949433061	0.0514178498418617	0.0629288645852218	0.0526883677362617	0.0553731190483903	0.051641927769288	0.0526276550466208	0.0573238885906441	0.0636202288575193	0.0540273808575788	0.0518863300798539	0.0550321228402598	0.0542599728941684	0.0529605964021816	0.0552984202620825	0.0559207856299379	0.0585417121436588	0.0523740575032335	0.056811085448092	0.0539864849833643	0.0534975301310306	0.0630676767997997	0.0530938496500972	0.0552966662209804	0.0521205614153258	0.0501305670974809	0.062490073247704	0.0632779712226593	0.0552878955830053	0.055439825940694	0.0551305116347088	0.0532372936853005	0.054433460078792	0.0450303079498938	0.0543177296571256	0.0589955347679864	0.0516623795177443	0.045045351627098	0.0546604384485694	0.0530824749357276	0.0465002997199342	0.0529104386557136	0.0611498860211344	0.0540393060051682	0.0614211272676009	0.0558863165848314	0.0501519532541085	0.0532079626944497
1	45330515	45330558	MUTYH	0.0518347216990106	0.0696490078483627	0.052554048840928	0.0506592344941597	0.0585115194632939	0.0506861720988737	0.0605015445893767	0.0521319668600296	0.049393664623492	0.0502133596294783	0.059806221157358	0.0591087209630385	0.0492304271057128	0.0515303672029797	0.0469547213857109	0.0496344926004334	0.0675875326222966	0.0618283163205622	0.0500530855804487	0.0651656515144195	0.0518709125895874	0.053479973999229	0.056653286125375	0.052528798532659	0.0499327230165262	0.0607457230481745	0.0552970099761229	0.0528813452336692	0.0614826906487093	0.0653728332821201	0.0481040679667334	0.0569692108005021	0.0650877373863177	0.0498332767733675	0.0413861861426335	0.0518185974770605	0.0550863883512308	0.0488547492024515	0.0513600194218936	0.0495775618769589	0.0610569918060707	0.0498667048985412	0.0544781320699967	0.0607455778787747	0.0654441040405921	0.0509831811571278	0.0517706567833419	0.051968591643975	0.0507329396085284	0.0514320046050306	0.0608846580180757	0.0518329554089505	0.0611817057378446	0.0518642804888011	0.0506303958321259	0.0652659240740563	0.05053373898477	0.0574994292135572	0.0499811342922633	0.0532512087958433	0.0777288302670299	0.0545777348917185	0.0561888551321532	0.0515562475702378	0.0502716982565433	0.0647006576611968	0.0499219977623002	0.0495615075114611	0.0601389929466627	0.0449429846675812	0.0611182327042787	0.0608478046510224	0.0478133553339917	0.0502274889583489	0.0472610618484643	0.0609605248289347	0.0576099802183234	0.0474731931252845	0.0578793453544989	0.0533530843013815	0.0633212665279401	0.050954828161699	0.0616429925919437	0.0494124239748855	0.0614270507241779
