CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	1.00728016021515	0.156148215316914	0.0466233968820905	1.02135289710716	0.443550817655757	0.0481408133120256	.	.	0.87747	
1	17022607	17022731	SDHB	0.955371991606529	-0.599721843224829	0.0744145121569979	0.969331233277243	-0.459094871489062	0.0668026776759313	.	.	0.7057	
1	17023972	17024075	SDHB	1.04559460482185	0.860388583319893	0.0529930379200467	1.06092181267705	1.50394886149312	0.0405079017225141	.	.	0.88121	
1	17027748	17027866	SDHB	0.953373050862187	-0.591969148857903	0.0787658431655966	0.967942763936337	-0.517764328199614	0.061914725132056	.	.	0.34288	
1	17028599	17028737	SDHB	0.891967215312663	-2.4115233056757	0.0447985654681725	0.904760503477409	-2.49160304111696	0.0382241853742062	.	.	0.65984	
1	17033059	17033146	SDHB	0.986827434428449	-0.243727775178335	0.0540462225198299	1.00094829253838	0.0192302776608113	0.0493124725032537	.	.	0.25678	
1	17044760	17044889	SDHB	1.01306883997641	0.275954721118802	0.047358638849956	1.02713101925188	0.532409014438381	0.0509589779964538	.	.	0.75614	
1	17053947	17054020	SDHB	1.10123879749827	1.33229269370229	0.0759884055334281	1.11719062097483	1.64824398908746	0.0711002871848564	.	.	0.732	
1	45329305	45329438	MUTYH	0.94685067812115	-1.00125930343683	0.0530824749357276	0.943797154857724	-0.923701561147807	0.0608452421282446	.	.	0.16325	
1	45330515	45330558	MUTYH	0.940941756421144	-1.02513910532592	0.0576099802183234	0.938125507099096	-1.0005574879345	0.0618400178370911	.	.	0.6806	
1	45331181	45331335	MUTYH	0.947692708435706	-1.53637673671992	0.0340458758025506	0.945049914968905	-1.67338616903648	0.0328376593806406	.	.	0.010728	
1	45331419	45331557	MUTYH	1.05584541230078	0.552047607728532	0.101160500505678	1.05446803898063	0.64019545152966	0.0850803279693568	.	LOW_QUALITY	0.15599	
1	45331660	45331850	MUTYH	1.00388506201013	0.080613696833405	0.0481935720943037	1.00143056395907	0.0361217014282194	0.0396040026494879	.	.	0.25683	
1	45332022	45332087	MUTYH	1.0315937887478	0.366052271446934	0.0863095006156182	1.03021462818172	0.444170564456422	0.0680248323494709	.	.	0.35307	
1	45332165	45332311	MUTYH	1.08401358019113	1.30001868209275	0.0646249022020873	1.08206097975768	1.77616741203125	0.0462011515366319	.	.	0.33933	
1	45332390	45332489	MUTYH	1.08211637157205	1.03545813738537	0.079304385766291	1.08075066632459	1.44132043038003	0.0560254781813488	.	.	0.26282	
1	45332573	45332688	MUTYH	0.984117771199286	-0.318668187126084	0.0498393923282668	0.982005660185414	-0.534407960984208	0.0336715414595363	.	.	0.70929	
1	45332762	45332835	MUTYH	1.0677829405454	0.93402483806587	0.0725708115918672	1.06568305613846	1.1107429146632	0.0591343462752343	.	.	0.25138	
1	45332917	45332960	MUTYH	1.051425365724	0.569351106288255	0.0903227642065329	1.05072826930149	0.809164116625034	0.0626921884686048	.	.	0.77771	
1	45333096	45333171	MUTYH	0.925644786729672	-1.01846702316116	0.0730069914679625	0.924023973867585	-1.31542267960995	0.0577578806493919	.	.	0.10908	
1	45333284	45333325	MUTYH	0.972269161294197	-0.478652479233688	0.0579352242156973	0.970510330173381	-0.811272486644071	0.0363498951488006	.	.	0.93994	
1	45333412	45333604	MUTYH	1.04547242020779	1.00069558651618	0.0454408121915488	1.04268666783862	1.00837986323831	0.0423319320375323	.	.	0.29843	
1	45334390	45334512	MUTYH	0.957916603637382	-1.10728642353532	0.0380058812861218	0.954862055180186	-0.967941521253852	0.0466329254698601	.	.	0.62408	
1	45340218	45340255	MUTYH	1.06541968864974	1.07518204529123	0.0608452205245139	1.06196102669358	0.921123837730489	0.0672667714758526	.	.	0.36648	
2	47369505	47369582	EPCAM	1.05722926131162	0.352451153083752	0.162375015121666	1.06946540606993	0.427154601785047	0.162623569498345	.	LOW_QUALITY	0.49321	
2	47373462	47373571	EPCAM	0.99685224741888	-0.0745738147883519	0.0422098908317055	1.00872078712111	0.253143548176273	0.0344499679487718	.	.	0.61242	
2	47373807	47374049	EPCAM	1.05339724322659	1.37265270228402	0.0389007672062591	1.06534115628522	1.43803559416432	0.0454377878756112	.	.	0.94013	
