CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1008.59	1090.5609977551	1095.2268423284	860.671875	0.924835934969398	0.920895983388963	1.17186355136794
1	17022607	17022731	SDHB	493.456	1090.5609977551	1095.2268423284	860.671875	0.452479046120088	0.450551411752233	0.573338126100612
1	17023972	17024075	SDHB	1041.84	1090.5609977551	1095.2268423284	860.671875	0.955324830197124	0.951254990961597	1.21049616033985
1	17027748	17027866	SDHB	1008.98	1090.5609977551	1095.2268423284	860.671875	0.925193549078836	0.921252074004101	1.17231668572881
1	17028599	17028737	SDHB	1284.43	1090.5609977551	1095.2268423284	860.671875	1.17776997586011	1.17275248410582	1.49235735163299
1	17033059	17033146	SDHB	775.352	1090.5609977551	1095.2268423284	860.671875	0.710966192258889	0.707937360585173	0.90086828967195
1	17044760	17044889	SDHB	695.254	1090.5609977551	1095.2268423284	860.671875	0.637519589854365	0.634803652658771	0.807803787012327
1	17053947	17054020	SDHB	577.473	1090.5609977551	1095.2268423284	860.671875	0.529519211844836	0.527263373834338	0.670956048145526
1	45329305	45329438	MUTYH	753.694	1090.5609977551	1095.2268423284	943.7320625	0.691106688714766	0.688162461757861	0.798631338224773
1	45330515	45330558	MUTYH	837.5	1090.5609977551	1095.2268423284	943.7320625	0.767953376036715	0.764681769686648	0.887434085667721
1	45331181	45331335	MUTYH	1633.24	1090.5609977551	1095.2268423284	943.7320625	1.49761453358592	1.49123445196779	1.73061832367277
1	45331419	45331557	MUTYH	345.482	1090.5609977551	1095.2268423284	943.7320625	0.316792917325273	0.315443327946129	0.366080600339887
1	45331660	45331850	MUTYH	581.508	1090.5609977551	1095.2268423284	943.7320625	0.533219142438637	0.530947542121724	0.616179128702645
1	45332022	45332087	MUTYH	848.288	1090.5609977551	1095.2268423284	943.7320625	0.777845532479323	0.774531783933072	0.89886529631391
