CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	0.997483432823734	-0.0503228197419505	0.0500084691034852	1.00129833401267	0.027610134895361	0.0470238199701777	.	.	0.35266	
1	17022607	17022731	SDHB	0.952544627834352	-0.777488636413874	0.0610367405297819	0.956368518821105	-0.789971090961548	0.0552317441462156	.	.	0.81324	
1	17023972	17024075	SDHB	1.01079743502108	0.26185834043948	0.0412338786038159	1.01458032895904	0.373321369951026	0.0390557041000635	.	.	0.9927	
1	17027748	17027866	SDHB	0.996426148443165	-0.0774172087671206	0.0461635289330283	1.00028834006717	0.00696815027844537	0.0413797142214263	.	.	0.65503	
1	17028599	17028737	SDHB	1.00198058275187	0.0459507466927009	0.0431022974472696	1.00606186846122	0.188293884136622	0.0321936556198523	.	.	0.32147	
1	17033059	17033146	SDHB	0.936552249473973	-1.49806572205008	0.0423531154822767	0.940083720356936	-1.50869417724639	0.0397139993954378	.	.	0.16758	
1	17044760	17044889	SDHB	1.04470426267869	0.839093961148318	0.0532768256578873	1.04883657691279	1.0189825546362	0.0479268037422155	.	.	0.04294	
1	17053947	17054020	SDHB	1.00966770868297	0.157658051079915	0.06132074205375	1.01333094563878	0.216356557795119	0.061615630118334	.	.	0.23595	
1	45329305	45329438	MUTYH	0.963632785388367	-0.608284697353125	0.0597865025536235	0.945642623785178	-0.936548516680694	0.0580401071024866	.	.	0.21232	
1	45330515	45330558	MUTYH	0.938427274803474	-1.38606911302261	0.0444225505193271	0.919682259924072	-1.21763154943098	0.0659622692213106	.	.	0.049991	
1	45331181	45331335	MUTYH	0.965989136066677	-0.888006156916052	0.0383002568939821	0.948221776121119	-2.06419368053218	0.0250839949599747	.	.	0.7238	
1	45331419	45331557	MUTYH	1.11918230992552	0.903423549747734	0.131922961227654	1.1023971790149	1.0280788462856	0.0996005115608144	.	LOW_QUALITY	0.70971	
1	45331660	45331850	MUTYH	1.07191743889032	1.04373218711668	0.0689041113975734	1.05348985229625	1.38627047513474	0.0385854371536361	.	.	0.95398	
1	45332022	45332087	MUTYH	1.07127353283928	0.783119083689881	0.0910123815441437	1.0538958573992	0.95233109538026	0.0565936129363473	.	.	0.94581	
1	45332165	45332311	MUTYH	1.07462044559367	0.949780899485557	0.0785659573003468	1.05658959987023	1.27544995508104	0.0443683420464989	.	.	0.46762	
1	45332390	45332489	MUTYH	1.10727668749367	1.47697812107496	0.0726325501799533	1.08824681040309	1.98735861766358	0.0444040696121748	.	.	0.46437	
1	45332573	45332688	MUTYH	1.02475613233719	0.362310642901289	0.0683284712227938	1.0073280483938	0.232561901485688	0.0315100983737275	.	.	0.11413	
1	45332762	45332835	MUTYH	1.0090553960333	0.153937176838752	0.0588252702775312	0.991292345393113	-0.26885640908176	0.0323877516501348	.	.	0.83274	
1	45332917	45332960	MUTYH	0.998765533900765	-0.0148370154918771	0.0832017800285166	0.982344408859109	-0.378225020133408	0.0466801247962481	.	.	0.68609	
1	45333096	45333171	MUTYH	1.11306578148423	1.14360364936883	0.0988679789074067	1.09540242400476	1.53291668844912	0.0622358832176868	.	.	0.96187	
1	45333284	45333325	MUTYH	1.00084319646965	0.0104363949394705	0.080793844477679	0.984269338673689	-0.347627530558946	0.0452514831061215	.	.	0.20196	
1	45333412	45333604	MUTYH	1.08419810945195	1.56334365440089	0.0538577101809509	1.06460297382951	1.71994911713764	0.0375609796742268	.	.	0.47753	
1	45334390	45334512	MUTYH	1.00360522967903	0.0668049547835802	0.053966501297819	0.985201526809401	-0.33248844951502	0.0445082324278767	.	.	0.98033	
1	45340218	45340255	MUTYH	0.869769888821459	-1.64230897026043	0.0792969614955519	0.851531080077485	-1.4373656636875	0.103292379714723	.	.	0.40771	
1	161314405	161314426	SDHC	0.855974874244676	-0.992864210984935	0.145060245058536	0.90005654655136	-0.740272055775111	0.135009085739422	.	LOW_QUALITY	4.9726e-05	
1	161323613	161323671	SDHC	0.921121463316789	-1.5222044237135	0.0518186226858956	0.9661983569487	-0.547806919498613	0.061703570816953	.	.	0.50188	
1	161328395	161328498	SDHC	0.964857123757953	-0.617702121107013	0.0568929181901879	1.0126379782751	0.224112420417067	0.0563912444102001	.	.	0.679	
1	161340593	161340656	SDHC	0.958122139585849	-1.05357539012972	0.0397483282226199	1.00585235268415	0.183067363890817	0.0319683015026201	.	.	0.34168	
1	161356676	161356841	SDHC	0.962980936818196	-1.05329458550822	0.0351459731124906	1.01065591533	0.30477908272024	0.0349627514949422	.	.	0.030907	
1	161362328	161362434	SDHC	1.01414433959421	0.214804181990014	0.0658475987905451	1.06526812706651	1.27197154660678	0.0513125684616365	.	.	0.57747	
1	193122200	193122332	CDC73	0.898042403847964	-1.48415036367207	0.0686976189526872	0.919572034877206	-1.25961481449453	0.063851237852477	.	.	0.00078974	
1	193125111	193125218	CDC73	0.977634171771476	-0.351589125185474	0.063613538151175	1.00125483243304	0.0233353896942994	0.0537737937731696	.	.	0.015802	
1	193130173	193130244	CDC73	0.911597279972229	-1.56627601609177	0.0564413418321736	0.933879675718397	-1.70052966538272	0.0388821939585054	.	.	0.41595	
1	193135390	193135454	CDC73	0.988523837931778	-0.292669434081972	0.0392120280828771	1.01177482882178	0.289168210508564	0.0407196517247531	.	.	0.50531	
1	193135536	193135590	CDC73	0.940700919638527	-0.796903947907022	0.0744118290757823	0.964212409013889	-0.673950231933873	0.0531012369910761	.	.	0.5894	
1	193138084	193138174	CDC73	0.949184753037041	-0.78867407201208	0.0644312381581384	0.971342426874273	-0.420208462358009	0.0681984674104705	.	.	0.97956	
1	193141849	193142067	CDC73	0.986387813587368	-0.404951537000564	0.0336143591735842	1.00994368404988	0.424292756856718	0.0234359033690345	.	.	0.63953	
1	193147866	193147966	CDC73	1.04211753914755	0.91951133596605	0.0458042630907896	1.06687851873773	1.60447912069749	0.0416823864362045	.	.	0.96888	
1	193150303	193150383	CDC73	0.96575481037046	-0.761507508189896	0.0449702586793152	0.988812044396255	-0.299377411143812	0.0373707407015115	.	.	0.018577	
1	193152379	193152445	CDC73	0.998583833235068	-0.0265918002363024	0.0532557687838828	1.02267788579856	0.53962011689494	0.0420256493198476	.	.	0.089955	
1	193203794	193203853	CDC73	0.973557978203327	-0.48165439363231	0.0548983298943147	0.997131272405387	-0.0684657600960907	0.0419001788717038	.	.	0.21915	
1	193212064	193212101	CDC73	1.03774703121494	0.487170121667625	0.077482237797603	1.06335540222703	1.02007557559412	0.0621085375856917	.	.	0.65436	
1	193212389	193212478	CDC73	0.940375343744459	-1.32010546869286	0.0451665852991122	0.96265817213145	-0.894423340885943	0.0417496124727275	.	.	0.77375	
1	193232992	193233155	CDC73	1.03992106890102	1.40687302130287	0.0283757441478638	1.06428914064753	1.95108568011013	0.0329504446180463	.	.	0.098731	
1	193236255	193236357	CDC73	0.92463168950873	-1.15250866243118	0.0653950056499212	0.945330786200018	-0.672771437243594	0.0812597128438844	.	.	0.00094825	
1	193249729	193249872	CDC73	1.03160296143089	0.606424955352861	0.0521135569239562	1.05579877911961	1.03022378253173	0.054161804518323	.	.	0.81782	
1	193250675	193250713	CDC73	1.00379623138018	0.0475082805945121	0.0799067306304357	1.02845495493115	0.42876033337317	0.0663656423328367	.	.	0.36561	
1	241497827	241497971	FH	1.01223249287137	0.294727210263648	0.0415044571569314	0.972054122793496	-0.591495009379763	0.0472461758144123	.	.	0.96558	
1	241500436	241500591	FH	1.06337632254185	1.6962836471852	0.0373618661283537	1.0213833989238	0.560470544659918	0.0381525829100943	.	.	0.53133	
1	241502442	241502571	FH	1.04919944576242	1.19341677931334	0.0412257030529827	1.00792658373979	0.211289021785188	0.0375153601110803	.	.	0.99064	
1	241504041	241504246	FH	1.06310540465124	1.68003702120249	0.0375619131333605	1.02123495547795	0.60299620281632	0.0352157366477073	.	.	0.36725	
1	241506002	241506169	FH	1.04456834587617	0.935666742578572	0.0476327134951356	1.00387365702039	0.110183241758328	0.0351564989246284	.	.	0.99678	
1	241508602	241508786	FH	1.01283296264305	0.327237532563357	0.0392160475680225	0.971977088632372	-0.479895187571542	0.058393816177727	.	.	0.58815	
1	241511966	241512144	FH	1.032722515043	0.659625076300338	0.0496077487328632	0.992524968031163	-0.206400588435264	0.0362161369088422	.	.	0.59649	
1	241513602	241513714	FH	1.01478773378664	0.31135838734412	0.0474942522434605	0.97454240653913	-0.490729465930416	0.0518770427053998	.	.	0.68303	
1	241517181	241517317	FH	1.02990952789364	0.506475663028855	0.0590542252608398	0.988663099784352	-0.165148290207117	0.068646791325721	.	.	0.57707	
1	241519590	241519723	FH	1.05237859728809	0.256670174518823	0.204069667955337	1.01600041165072	0.0833096128349218	0.192059608804369	.	LOW_QUALITY	2.6832e-05	
2	29193223	29193923	ALK	0.988754933542823	-0.261080758157499	0.0430712187927425	0.942885590535451	-2.04426085806026	0.0279389047827991	.	.	0.13377	
2	29196769	29196861	ALK	0.954474855326168	-1.163343952286	0.0391330049761932	0.909205153097552	-1.76702326443815	0.0513829380346713	.	.	0.53136	
2	29197541	29197677	ALK	1.00915504336946	0.17912952492522	0.0511085114153128	0.962490206434591	-1.09471638725351	0.0342643939582525	.	.	0.15997	
2	29207170	29207273	ALK	0.968194527764699	-0.492392294235392	0.064593765190192	0.923025858267458	-1.28754588740739	0.0597836104214794	.	.	0.13117	
2	29209785	29209879	ALK	1.02209730485437	0.379570230675463	0.0582166436367939	0.974515589476242	-0.505169302241462	0.0504472667097586	.	.	0.082914	
2	29213983	29214082	ALK	0.911293566379592	-1.88687691084125	0.0470123054189363	0.868622982784664	-2.88287566086928	0.0455715170094161	.	.	0.32091	
2	29220705	29220836	ALK	1.07862643444665	1.50452151562889	0.0522600930793523	1.02876815999786	0.78988552429516	0.0364206699743372	.	.	0.8728	
2	29222343	29222409	ALK	1.08784437319823	1.71734330181377	0.0511513179138118	1.03759709777977	1.10201257166697	0.03411675941491	.	.	0.5323	
2	29222516	29222608	ALK	1.07594094854558	0.712859580869801	0.106530024402456	1.02731525868847	0.307877711045117	0.0887211308533572	.	LOW_QUALITY	0.25818	
2	29223341	29223529	ALK	1.03491211721783	0.472276338319139	0.0739230708489108	0.98779250990004	-0.240212278168307	0.0508195925414207	.	.	0.86933	
2	29225460	29225566	ALK	1.17959217201365	2.28100148426177	0.0787339128241609	1.12558534640945	2.02697269092595	0.0619570983721935	.	.	0.7409	
2	29226921	29227075	ALK	0.939220728448923	-0.907970767770083	0.0669396787964299	0.896117179811491	-2.15335646049527	0.0482422776230071	.	.	0.71751	
2	29227573	29227673	ALK	1.15206189361745	2.37125783790058	0.0641271021594532	1.09840299306779	1.6684859775385	0.0589774168872321	.	.	0.19361	
2	29228883	29229067	ALK	1.0681247940846	1.22175316137246	0.0557598672452531	1.01896200559819	0.535220435899154	0.0354284035629856	.	.	0.49366	
2	29232303	29232449	ALK	1.1036851826993	2.35250823875071	0.0440743122559117	1.05209725760913	1.29747868999412	0.0401526884494436	.	.	0.60921	
