CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	0.962498239166301	-0.810061058200342	0.0462949804265546	0.970000690933966	-0.599938988074824	0.0500039331704379	.	.	0.60642	
1	17022607	17022731	SDHB	0.815095631524534	-2.18676596939655	0.0845560846762636	0.822123689390292	-2.32405278191052	0.0765371217014627	.	.	0.63404	
1	17023972	17024075	SDHB	1.02984197526862	0.583559627188138	0.0511378338703993	1.03829595935239	0.82662733966946	0.0463279612403168	.	.	0.75856	
1	17027748	17027866	SDHB	0.942101236413945	-0.84430540357665	0.0685756165254706	0.950001884314137	-0.795485565774477	0.0628523229547038	.	.	0.093769	
1	17028599	17028737	SDHB	1.0725349703657	1.28756521785301	0.0563349874320553	1.08160940663041	1.73705926315442	0.0469813600269525	.	.	0.56521	
1	17033059	17033146	SDHB	0.950952327071627	-1.03710243687019	0.0472929878329006	0.958417648099417	-0.836990007616263	0.0496808223780461	.	.	0.5799	
1	17044760	17044889	SDHB	0.959177577706466	-0.641883416274731	0.0635978765901965	0.96661631566972	-0.49803687310005	0.0670305476027945	.	.	0.35156	
1	17053947	17054020	SDHB	1.13424878536416	1.57046904998156	0.0854832416886741	1.14372390776015	1.78790401239897	0.0803868142604074	.	.	0.20387	
1	45329305	45329438	MUTYH	0.908613723625457	-1.89276822475963	0.0482818103025525	0.979449019390276	-0.357889386605004	0.0574227160091947	.	.	0.78604	
1	45330515	45330558	MUTYH	0.77209680846382	-3.7536456733349	0.0607151583739393	0.832150364688948	-2.33464494273428	0.071895144413039	.	.	0.6661	
1	45331181	45331335	MUTYH	0.919206233524424	-1.73489588358157	0.0465698070069673	0.991810612267101	-0.2242958965736	0.0365115361359811	.	.	0.54491	
1	45331419	45331557	MUTYH	1.1722630488454	1.17321341667671	0.146830104733507	1.26896146224395	2.33908632489279	0.11498569308094	.	LOW_QUALITY	0.00098583	
1	45331660	45331850	MUTYH	0.943652089097357	-1.060187031567	0.0531490286382378	1.01853199335673	0.512625777807961	0.036151114826831	.	.	0.10605	
1	45332022	45332087	MUTYH	0.956358551408667	-0.459217105969756	0.0950344576105744	1.03369571384715	0.493262328305257	0.0683119547420659	.	.	0.23914	
1	45332165	45332311	MUTYH	0.934731189838332	-0.889687273928164	0.0733615193499305	1.00978957249606	0.213145194977554	0.0459291259044701	.	.	0.63996	
1	45332390	45332489	MUTYH	0.993815237983466	-0.0693984850615249	0.0891195537056819	1.07405420187959	1.17868648475272	0.062827734802717	.	.	0.31269	
