CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1236.25	1546.55924952381	1552.9593114401	1160.795	0.799355084766813	0.796060779502066	1.0650028644162
1	17022607	17022731	SDHB	639.888	1546.55924952381	1552.9593114401	1160.795	0.413749424858456	0.41204427912964	0.551249790014602
1	17023972	17024075	SDHB	1472.4	1546.55924952381	1552.9593114401	1160.795	0.952048879118831	0.948125291598658	1.26844102533178
1	17027748	17027866	SDHB	1429.66	1546.55924952381	1552.9593114401	1160.795	0.924413339120503	0.920603643294579	1.23162143186351
1	17028599	17028737	SDHB	1756.09	1546.55924952381	1552.9593114401	1160.795	1.13548187729679	1.13080232499558	1.51283387678272
1	17033059	17033146	SDHB	1000.61	1546.55924952381	1552.9593114401	1160.795	0.646991054696478	0.644324672661324	0.862004057563997
1	17044760	17044889	SDHB	899.746	1546.55924952381	1552.9593114401	1160.795	0.581772732132336	0.579375128100194	0.775111884527414
1	17053947	17054020	SDHB	851.716	1546.55924952381	1552.9593114401	1160.795	0.550716695957331	0.548447080181501	0.733735069499782
1	45329305	45329438	MUTYH	988.925	1546.55924952381	1552.9593114401	1384.8620625	0.639435573066144	0.636800328711086	0.714096390376063
1	45330515	45330558	MUTYH	1087.73	1546.55924952381	1552.9593114401	1384.8620625	0.703322553167567	0.700424017543201	0.785442846225705
1	45331181	45331335	MUTYH	2445.3	1546.55924952381	1552.9593114401	1384.8620625	1.58112274117718	1.5746066120254	1.76573542319851
1	45331419	45331557	MUTYH	631.489	1546.55924952381	1552.9593114401	1384.8620625	0.408318659756772	0.406635895318083	0.455994150680982
1	45331660	45331850	MUTYH	839.037	1546.55924952381	1552.9593114401	1384.8620625	0.54251849727603	0.540282667948291	0.605863228345892
1	45332022	45332087	MUTYH	1099.85	1546.55924952381	1552.9593114401	1384.8620625	0.711159304332278	0.708228471858723	0.794194620375774
1	45332165	45332311	MUTYH	1284.44	1546.55924952381	1552.9593114401	1384.8620625	0.830514576402738	0.827091856520633	0.927485873705924
1	45332390	45332489	MUTYH	1027.45	1546.55924952381	1552.9593114401	1384.8620625	0.664345708265854	0.661607804165336	0.741915045419911
1	45332573	45332688	MUTYH	1571.21	1546.55924952381	1552.9593114401	1384.8620625	1.01593909220341	1.01175220009014	1.13456064870721
1	45332762	45332835	MUTYH	2007.35	1546.55924952381	1552.9593114401	1384.8620625	1.29794574673946	1.2925966477116	1.44949454126591
1	45332917	45332960	MUTYH	1447.7	1546.55924952381	1552.9593114401	1384.8620625	0.936077942339264	0.932220174305472	1.04537487104424
1	45333096	45333171	MUTYH	1272.36	1546.55924952381	1552.9593114401	1384.8620625	0.822703689103257	0.819313159480079	0.918762983298923
1	45333284	45333325	MUTYH	2241.02	1546.55924952381	1552.9593114401	1384.8620625	1.44903598144722	1.44306420876014	1.61822614734238
1	45333412	45333604	MUTYH	1651.24	1546.55924952381	1552.9593114401	1384.8620625	1.06768622056247	1.06328606798381	1.19234979765358
1	45334390	45334512	MUTYH	1575.06	1546.55924952381	1552.9593114401	1384.8620625	1.0184284892318	1.01423133780588	1.13734070897765
1	45340218	45340255	MUTYH	987.632	1546.55924952381	1552.9593114401	1384.8620625	0.638599523622582	0.635967724797722	0.71316272338134
1	161314405	161314426	SDHC	1182.68	1546.55924952381	1552.9593114401	1648.82366666667	0.764716903257443	0.761565349000205	0.717287132584018
1	161323613	161323671	SDHC	1212.76	1546.55924952381	1552.9593114401	1648.82366666667	0.784166529910455	0.780934819776683	0.735530441803864
1	161328395	161328498	SDHC	961.452	1546.55924952381	1552.9593114401	1648.82366666667	0.621671623829502	0.619109588330694	0.583113900799176
1	161340593	161340656	SDHC	1738.95	1546.55924952381	1552.9593114401	1648.82366666667	1.1243992110457	1.11976533267148	1.0546609896227
1	161356676	161356841	SDHC	3087.96	1546.55924952381	1552.9593114401	1648.82366666667	1.99666453189608	1.98843587031037	1.87282610167936
1	161362328	161362434	SDHC	1709.14	1546.55924952381	1552.9593114401	1648.82366666667	1.10512416548299	1.10056972350104	1.03658143351088
1	193122200	193122332	CDC73	1407.47	1546.55924952381	1552.9593114401	1503.86594117647	0.910065359884122	0.90631479500568	0.93590124057131
1	193125111	193125218	CDC73	1069.11	1546.55924952381	1552.9593114401	1503.86594117647	0.69128292390297	0.68843400604526	0.710907781556405
1	193130173	193130244	CDC73	1358.31	1546.55924952381	1552.9593114401	1503.86594117647	0.878278669516368	0.874659104069121	0.903212156621751
1	193135390	193135454	CDC73	1874.25	1546.55924952381	1552.9593114401	1503.86594117647	1.21188373518641	1.20688931525318	1.24628794939912
1	193135536	193135590	CDC73	1683.38	1546.55924952381	1552.9593114401	1503.86594117647	1.08846783627483	1.08398203842118	1.11936839176177
1	193138084	193138174	CDC73	1013.11	1546.55924952381	1552.9593114401	1503.86594117647	0.655073512580874	0.65237382108905	0.673670419856338
1	193141849	193142067	CDC73	2010.77	1546.55924952381	1552.9593114401	1503.86594117647	1.30015710721663	1.29479889472143	1.33706731760078
1	193147866	193147966	CDC73	1421.69	1546.55924952381	1552.9593114401	1503.86594117647	0.919259963973412	0.915471506257061	0.945356870631577
1	193150303	193150383	CDC73	1297.36	1546.55924952381	1552.9593114401	1503.86594117647	0.83886860487205	0.83541145633553	0.862683278128553
1	193152379	193152445	CDC73	1347.85	1546.55924952381	1552.9593114401	1503.86594117647	0.871515268758705	0.8679235766648	0.896256749418489
1	193203794	193203853	CDC73	1594.93	1546.55924952381	1552.9593114401	1503.86594117647	1.03127636428484	1.0270262641466	1.06055330886228
1	193212064	193212101	CDC73	1679.16	1546.55924952381	1552.9593114401	1503.86594117647	1.08573919849306	1.08126464591198	1.11656229057651
1	193212389	193212478	CDC73	1773.6	1546.55924952381	1552.9593114401	1503.86594117647	1.14680378430125	1.14207757211314	1.17936044127212
1	193232992	193233155	CDC73	1652.5	1546.55924952381	1552.9593114401	1503.86594117647	1.06850093231722	1.06409742214533	1.09883464659573
1	193236255	193236357	CDC73	1996.83	1546.55924952381	1552.9593114401	1503.86594117647	1.29114355018396	1.28582248439483	1.32779787434902
1	193249729	193249872	CDC73	1583.17	1546.55924952381	1552.9593114401	1503.86594117647	1.0236723879072	1.01945362530579	1.05273346290527
1	193250675	193250713	CDC73	802.231	1546.55924952381	1552.9593114401	1503.86594117647	0.518719861684582	0.516582111385821	0.533445819892973
1	241497827	241497971	FH	1619.15	1546.55924952381	1552.9593114401	1951.449	1.04693693468165	1.04262229414016	0.829716789934044
1	241500436	241500591	FH	1987.13	1546.55924952381	1552.9593114401	1951.449	1.28487156286566	1.27957634521492	1.01828436203047
1	241502442	241502571	FH	2208.22	1546.55924952381	1552.9593114401	1951.449	1.42782761195856	1.42194324328578	1.13157966208699
1	241504041	241504246	FH	2695.36	1546.55924952381	1552.9593114401	1951.449	1.74281069466295	1.73562821649237	1.38120955249151
1	241506002	241506169	FH	2212.39	1546.55924952381	1552.9593114401	1951.449	1.4305239199088	1.42462843920127	1.13371653576394
1	241508602	241508786	FH	1624.64	1546.55924952381	1552.9593114401	1951.449	1.05048675018447	1.04615748012961	0.832530084055489
1	241511966	241512144	FH	2031.9	1546.55924952381	1552.9593114401	1951.449	1.31381969402442	1.30840517522366	1.04122628877311
1	241513602	241513714	FH	1391	1546.55924952381	1552.9593114401	1951.449	0.899415913375641	0.895709237037309	0.712803665378906
1	241517181	241517317	FH	1520.07	1546.55924952381	1552.9593114401	1951.449	0.982872140506766	0.978821524042633	0.778944261418054
