CHR:START-STOP	SAMPLE	17368.normalized.coverage.txt	17402.normalized.coverage.txt	17312.normalized.coverage.txt	17373.normalized.coverage.txt	17403.normalized.coverage.txt	17304.normalized.coverage.txt	17310.normalized.coverage.txt	17367.normalized.coverage.txt	17397.normalized.coverage.txt	17306.normalized.coverage.txt	17371.normalized.coverage.txt	17362.normalized.coverage.txt	17301.normalized.coverage.txt	17316.normalized.coverage.txt	17401.normalized.coverage.txt	17311.normalized.coverage.txt	17327.normalized.coverage.txt	17392.normalized.coverage.txt	17315.normalized.coverage.txt	17376.normalized.coverage.txt	17364.normalized.coverage.txt	17370.normalized.coverage.txt	17296.normalized.coverage.txt	17387.normalized.coverage.txt	17333.normalized.coverage.txt	17365.normalized.coverage.txt	17299.normalized.coverage.txt	17328.normalized.coverage.txt	17361.normalized.coverage.txt	17389.normalized.coverage.txt	17386.normalized.coverage.txt	17314.normalized.coverage.txt	17356.normalized.coverage.txt	17329.normalized.coverage.txt	17308.normalized.coverage.txt	17320.normalized.coverage.txt	17317.normalized.coverage.txt	17298.normalized.coverage.txt	17339.normalized.coverage.txt	17330.normalized.coverage.txt	17391.normalized.coverage.txt	17309.normalized.coverage.txt	17313.normalized.coverage.txt	17305.normalized.coverage.txt	17384.normalized.coverage.txt	17382.normalized.coverage.txt	17300.normalized.coverage.txt	17319.normalized.coverage.txt	17326.normalized.coverage.txt	17398.normalized.coverage.txt	17374.normalized.coverage.txt	17399.normalized.coverage.txt	17360.normalized.coverage.txt
1:17018880-17018959	0.909218731592981	0.953040182784428	0.961192579069283	0.889792205136295	0.997623234902067	0.823040203771896	1.01465413971588	0.985570516443076	0.950954334819625	0.94377412156017	1.03937947141521	0.85647256708367	0.95974923655392	0.98335241534474	0.989443367934559	1.0378702136971	0.956951464210497	0.925405304562107	0.985958262477245	1.00090543017918	0.978514720159206	0.889091973792261	0.898572201728199	0.983645862858332	0.799355084766813	0.957964696625156	0.953084242817869	0.91533006208543	0.960167515586842	0.914714436283603	0.987171529283563	1.03247332212409	1.01358598953455	0.8673687322462	0.940153425338671	1.01272308649833	0.931350794411981	0.969378268572969	0.985233128878615	0.989271693475667	0.974174840345456	0.946365688273694	1.01084554196801	1.06276525148629	1.00655876314468	0.96977036789844	0.934921501445925	1.02555483412075	0.933326272158171	0.975830723957333	0.93293410057223	1.03226476118926	0.936696311093391	0.930042377677326
1:17022607-17022731	0.409673901718707	0.375670877883696	0.423920321210432	0.41152452076048	0.382259865218892	0.469039487794012	0.375508411604753	0.374819206365096	0.389830130108312	0.399374650264945	0.392401631365979	0.447992532613008	0.432649144567257	0.430906646006727	0.331264124828467	0.347461749017247	0.388899111522122	0.3980389842834	0.392564558825274	0.333339933190544	0.374576631403816	0.429310635043856	0.420664861037418	0.42938890698098	0.413749424858456	0.353795408782364	0.40339740597754	0.39691365105151	0.40817605600297	0.467652771562785	0.410265488729096	0.398260887696778	0.393857752737622	0.509907081187902	0.366306341814577	0.348748879158522	0.39709966859914	0.338213038474067	0.370732543146228	0.603210715810738	0.400890578002527	0.432794758090712	0.417396718449435	0.38852684114311	0.357791042548466	0.364974941401892	0.421083576522101	0.335352278713623	0.379392140361419	0.413465840219213	0.443381937326495	0.317979204288578	0.385530490657206	0.408839133058729
1:17023972-17024075	1.06294295174951	0.947781191179131	0.911574170432792	0.87386070607339	1.00498786390871	0.971011671470762	0.80871641617564	0.770891790089139	1.02343066438881	0.947218870941212	0.871844059581545	1.07133334707235	1.03920947609561	0.926229554417497	0.885037625635759	0.912568247141153	0.958950379467157	0.881628188544611	0.983598057529489	0.85734756556807	0.870581270236828	1.09669570667676	1.00244294747216	0.906740287574853	0.952048879118831	0.926708213974686	1.00089192553361	0.768871213266936	0.868983592743125	1.01743705447654	0.922276112222217	0.938548232831278	0.754845804250516	1.11640805887525	0.836261116629902	0.864095513687052	0.887008736390786	0.829281053098558	0.727809517720625	1.10792027682631	0.879302779696803	0.961534346373193	0.83951377496181	0.789620789827807	0.911971436007506	0.989757494326877	0.93623501212452	0.819549101844161	0.8069314099272	0.922785000998547	0.947091002438255	0.913035083909206	0.964254230399779	0.970557755516115
1:17027748-17027866	0.887177511475837	0.909331522962852	0.972578775365468	0.897457598767172	0.917012797615533	0.915804006580472	0.873576976565198	0.930987113199993	0.937182851707536	0.922782952547092	0.920038592563747	0.928125065638186	0.960890736263754	0.946257015949121	0.897759209423938	0.831883239683328	1.08808030504737	0.891859197468107	0.872260595453507	0.798353139613452	0.881866855056275	0.945472155109952	0.887482982676461	1.03087016194446	0.924413339120503	0.899947684692921	0.912638351739181	0.853492080120704	0.997065674327195	0.957810554152058	0.800994357413761	0.94183873865086	0.818085897620673	0.889961596725407	0.967382022430231	0.926094592558322	0.913412880043236	0.853109553850188	0.876513064001121	1.35162531435029	0.736051595754076	0.890886344872562	0.868872297151875	1.04794466707155	0.946227672230734	0.855717624252394	0.894234343716598	0.873403186767089	0.903789788563144	0.928475633849041	0.830198898953296	0.754390382494294	0.922095329336638	0.938346187456943
1:17028599-17028737	1.18800949647358	1.18224456691529	1.22172945250108	1.14624171079624	1.08877134919601	1.21546595203985	1.08907936164554	1.08962189281662	1.11873467567325	1.12083423974568	1.07523900775084	1.21374717832007	1.28022157392192	1.12924071559079	1.09937412365764	1.03350624093796	1.13679848273352	1.07555854480426	1.15228329350152	1.12892340968157	1.11729236723712	1.12611177455577	1.11780882604935	1.12366813527265	1.13548187729679	1.05746360310028	1.19375328125427	0.99273009132723	1.09252487656309	1.16600419953726	1.11583205814243	1.21150597339632	1.06944388805863	1.20873982536081	1.01662857326411	1.10392533623059	1.14024516600674	1.08849416317339	1.01002557551004	1.3398804932648	1.02695712557042	1.17238530133687	1.11585490872203	1.00127774800745	1.00594044675236	1.15899338467325	1.16446913712876	1.08807423458542	1.09290311190536	1.09015729274445	1.10836991888993	1.09767065648931	1.0555262970404	1.12769500573662
1:17033059-17033146	0.678281541119586	0.646661885618485	0.670543450969886	0.682008131574186	0.70206863915808	0.650206629631288	0.777133078240701	0.676736125071387	0.703646130228545	0.703893983902781	0.683425489877093	0.690402081762475	0.712755383754648	0.701366567807879	0.630094867639757	0.701049844407898	0.707056304585636	0.686743289699829	0.641296319144954	0.663633537669886	0.681916771630729	0.62564423998877	0.653672326307168	0.683189959836917	0.646991054696478	0.67244475884605	0.641831529167779	0.645107844425537	0.687312132771116	0.746569036317231	0.657441173653008	0.723488827347416	0.725009823443801	0.693332784094231	0.708993195598069	0.672296623774275	0.715302386213379	0.644296849441091	0.784019852673144	0.815841404560926	0.646652566438065	0.720290384430941	0.735019354178284	0.704911253923725	0.657817761255493	0.677232392692248	0.678911749212601	0.682846171693148	0.754663808214108	0.697873391851339	0.725620837283416	0.63920028275133	0.67871837425985	0.601329128106782
1:17044760-17044889	0.569491967184805	0.593480780203082	0.590496608991787	0.565995907983163	0.599019669468047	0.567781603718887	0.597278807234237	0.580939288958193	0.625383995036019	0.564610121144752	0.648719955306724	0.568145869636642	0.602976467179621	0.600205589292121	0.654296941169804	0.663088876240276	0.638109104502085	0.650323007418559	0.637288309345804	0.58949317434708	0.579508408442025	0.55236034384269	0.610617828786356	0.60358699492931	0.581772732132336	0.571916010060833	0.597582445406237	0.540160369355959	0.628148730323416	0.562177411435439	0.555275706618998	0.560506817873787	0.68318788132216	0.59690286309141	0.636811014388588	0.640165989333768	0.590500549168251	0.59958614692803	0.634572679089441	0.525615460231327	0.607432885750516	0.557844156038547	0.611440243503362	0.556482555562689	0.623571327609217	0.631629780437463	0.588077362164487	0.636923528559204	0.537607907013212	0.597289576053826	0.546946213657289	0.607163051313597	0.481971525744887	0.563129250766502
1:17053947-17054020	0.536480026227164	0.532594536576858	0.545161668581762	0.462014444849834	0.496764924474809	0.507683076337109	0.419180381020359	0.377712070290854	0.517963752687335	0.503855207124597	0.417785396121326	0.49270833406342	0.472486001973307	0.420425337529043	0.44380650336295	0.45970909620825	0.461778331678235	0.455449710748845	0.560536526978531	0.433214707121564	0.596505816067676	0.533006890195453	0.477619746458364	0.210022308252648	0.550716695957331	0.477066764761895	0.492049843401378	0.402609868892588	0.428599697401697	0.577199829050672	0.517300981958416	0.558828145764266	0.406087092464764	0.477173626785558	0.437162291725277	0.489552341031453	0.500088943484582	0.424910330977075	0.388714006501539	0.697587061196621	0.511693797991314	0.472057701607002	0.461631237502749	0.401619915797208	0.422815305688987	0.493758081693173	0.518769645159629	0.429161481728632	0.433662102786696	0.454220924319956	0.510823608925954	0.457957839693203	0.529543665389216	0.545046705220918
1:45329305-45329438	0.625275473697981	0.658661866973633	0.680081507635847	0.635182743876971	0.627937150004185	0.635831669574563	0.614278701523435	0.593779371329155	0.66767359016676	0.608496228259215	0.654763505292254	0.681551906685518	0.681763666632656	0.60784899836249	0.634169472586797	0.640504384738929	0.657243336389679	0.622446144960002	0.643889073697858	0.576559058071775	0.590271840262454	0.668114749641051	0.623507750464486	0.642297311127756	0.639435573066144	0.573368548841491	0.618069967822005	0.621751861420662	0.585857989793039	0.741178694212004	0.611473071454813	0.684147574044592	0.644783448653181	0.689683404620373	0.605814914735468	0.592465744444241	0.627806602353582	0.665847606290612	0.663460189239309	1.02482390239278	0.610368533178318	0.563993739580441	0.605682091253716	0.589682378914897	0.599088260606531	0.616640398387158	0.611331159014918	0.608770595147238	0.649826587590805	0.649703563559606	0.621563999280018	0.588959422035436	0.554062014591746	0.647781063437684
1:45330515-45330558	0.774472860706148	0.78161226101931	0.71339130734596	0.721375167086552	0.765803005008484	0.679999578366901	0.829608873492305	0.727752838766981	0.727712799744817	0.770846830543456	0.75210227196867	0.693195783113752	0.739178137102994	0.775969537703513	0.835578770524391	0.767509979121997	0.795445261980883	0.805945091090439	0.744170884582895	0.741420173018687	0.748453223786915	0.744899327729047	0.728897650126831	0.721018906750771	0.703322553167567	0.76262512949287	0.70498706869383	0.763528588024188	0.806286840832134	0.793757821339653	0.769638982954456	0.841069568633824	0.775081953350191	0.753676999752336	0.78798252608044	0.741552641878407	0.739286878622181	0.859462490259403	0.800239401435791	1.17261093965893	0.7704296535825	0.721298481932513	0.738901254571304	0.750982076926971	0.745286909437189	0.703588249434948	0.783702885896689	0.813328302126665	0.822291711868848	0.793373241384183	0.687719065820868	0.680780088838451	0.69928379546568	0.724239626969374
