CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	1.07594349616016	2.2761647780832	0.0333646741621733	1.03809038969317	1.47268342177334	0.0258646149810682	.	.	0.044504	
1	17022607	17022731	SDHB	1.04522820247848	0.526801714301971	0.0858543190931189	1.00827114924865	0.0983759637998358	0.0840769323031406	.	.	0.59878	
1	17023972	17024075	SDHB	0.936983262163677	-0.894677979170689	0.0704351054831322	0.904494151157002	-1.63317738822148	0.0584785520126527	.	.	0.72167	
1	17027748	17027866	SDHB	1.05439638298278	0.805579255743995	0.0675245577575645	1.01830867275129	0.396478805972602	0.0461781877757066	.	.	0.76502	
1	17028599	17028737	SDHB	1.07049567857485	1.26069119542006	0.0559182762844339	1.03349225722609	0.906599878421286	0.0369427109172087	.	.	0.56311	
1	17033059	17033146	SDHB	1.04207594108508	0.659079400263772	0.0638404736489117	1.00525572564245	0.0828371521091342	0.0634464791296715	.	.	0.32293	
1	17044760	17044889	SDHB	1.0753893395586	0.940208475049303	0.0801836417765143	1.03808706400743	0.545291284065421	0.0698471901539822	.	.	0.09826	
1	17053947	17054020	SDHB	0.929236031041759	-1.78759670069044	0.0395860928423671	0.896297081225765	-2.56468438198155	0.0404349632659716	.	.	0.14894	
1	45329305	45329438	MUTYH	1.04222805443203	0.656511015499173	0.0643219282465774	1.05410990764597	0.710666770416796	0.0761396337895912	.	.	0.056157	
1	45330515	45330558	MUTYH	1.12580157133589	3.38651574154614	0.0371477887412545	1.13930807941742	3.16584482091032	0.0440034453038552	.	.	0.3555	
1	45331181	45331335	MUTYH	0.987445958559665	-0.358271724214401	0.0350405588603533	0.999689932654415	-0.0103924872957932	0.0298357204353235	.	.	0.0050408	
1	45331419	45331557	MUTYH	0.787528964241054	-1.26829480093597	0.167524959971567	0.800813753597967	-1.40552035078862	0.141717084558948	.	LOW_QUALITY	0.85914	
1	45331660	45331850	MUTYH	0.922366946181873	-1.28536352157318	0.0603977415845059	0.934759806317176	-1.76331119992699	0.0369986838883148	.	.	0.98786	
1	45332022	45332087	MUTYH	0.99129608375511	-0.071912720022684	0.121034446230711	1.00603077316309	0.0617567100423264	0.0976537312133003	.	LOW_QUALITY	0.25267	
1	45332165	45332311	MUTYH	0.976759107406782	-0.359186891830324	0.0647041780249496	0.989947225261555	-0.230191745041322	0.0436713086155231	.	.	0.14717	
1	45332390	45332489	MUTYH	0.93777634852114	-0.709196658657043	0.0877382186158189	0.951396371122245	-0.837933266119221	0.0580041762786866	.	.	0.67775	
1	45332573	45332688	MUTYH	0.950696960102041	-0.940822192673202	0.0524042058976857	0.962244536306762	-0.687515039099763	0.0549158368123484	.	.	0.77557	
1	45332762	45332835	MUTYH	0.965317615063959	-0.571652458892749	0.0606704027884669	0.978254920254757	-0.577210315630962	0.0376727150509658	.	.	0.54431	
1	45332917	45332960	MUTYH	0.940278575465529	-0.727446935551021	0.0820972934461996	0.952724456512565	-0.674094628023281	0.070131909560036	.	.	0.98376	
1	45333096	45333171	MUTYH	0.980485446797526	-0.19407630365303	0.100550931953868	0.995291292865308	-0.0657824392554711	0.0715800020185492	.	LOW_QUALITY	0.14966	
1	45333284	45333325	MUTYH	0.999701385210146	-0.00447678289756997	0.0667029866505954	1.01305612155676	0.277252689966674	0.0470910545839246	.	.	0.6384	
1	45333412	45333604	MUTYH	0.895590376100733	-1.49310632126564	0.0699277890745007	0.907763754456037	-1.83111566567134	0.0503716107470176	.	.	0.070734	
1	45334390	45334512	MUTYH	0.985604964552148	-0.281036977279263	0.0512211438765496	0.998538303099435	-0.0500810755060703	0.0291866116251373	.	.	0.63088	
1	45340218	45340255	MUTYH	1.12662977152605	2.00797327656481	0.063063474501358	1.13847164620537	1.6409851303054	0.0843832425096976	.	.	0.94834	
1	161314405	161314426	SDHC	0.806059829630307	-1.18161293850581	0.164131725415039	0.825960197813626	-1.104176199807	0.157619592069449	.	LOW_QUALITY	0.018347	
1	161323613	161323671	SDHC	1.0241326314623	0.422218622814854	0.0571567196667201	1.04777889156432	0.709512389118739	0.0673404612760402	.	.	0.99848	
1	161328395	161328498	SDHC	0.965027265085297	-1.02326824780014	0.0341774847308015	0.987421982879838	-0.261374989075669	0.0481224969712811	.	.	0.21647	
1	161340593	161340656	SDHC	0.953201720509532	-0.594958703068517	0.07865802995923	0.977006039030622	-0.36006605649544	0.0638603960428276	.	.	0.37012	
