CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	0.974898716482619	-0.63747228734878	0.0393762740993428	1.00671313631494	0.238505885955078	0.0281466274429978	.	.	0.23736	
1	17022607	17022731	SDHB	0.970822135053195	-0.339689726173699	0.0858956356303961	1.00221027651512	0.0262924836559184	0.0840649572725735	.	.	0.60832	
1	17023972	17024075	SDHB	0.875430422461606	-2.00718047774898	0.0620619714666098	0.903807472761692	-1.64793481705138	0.0583715607213295	.	.	0.17973	
1	17027748	17027866	SDHB	0.96539863321599	-0.507840469497196	0.0681343233993703	0.997791979321835	-0.0475706597735225	0.046415599209202	.	.	0.49104	
1	17028599	17028737	SDHB	0.921403480165341	-1.45416660884866	0.0540491848433299	0.951906095209459	-1.36861826709859	0.0351404814232807	.	.	0.78021	
1	17033059	17033146	SDHB	1.12265480807052	2.26558391661221	0.0541382763053571	1.15948856323016	3.72901633704399	0.0427696069995188	.	.	0.88088	
1	17044760	17044889	SDHB	1.0056467643697	0.0681968443829174	0.082800962724883	1.0390896246707	0.559996485874767	0.0698033392292376	.	.	0.47683	
1	17053947	17054020	SDHB	0.948050771877962	-1.22996121457624	0.042236476651775	0.978179484132364	-0.427214913254976	0.0510762035467919	.	.	0.085627	
1	45329305	45329438	MUTYH	1.04704549598923	0.734551166729063	0.0640465880664589	1.13840305817885	2.08299485486753	0.0664442631029235	.	.	0.049507	
1	45330515	45330558	MUTYH	1.01030419420902	0.196464048610035	0.0524482432379977	1.09868846362187	1.86897493088524	0.0528035245369083	.	.	0.20325	
1	45331181	45331335	MUTYH	0.976047761989201	-0.695089602774046	0.0344592091655627	1.06172994988027	2.62305247645017	0.0235336313072196	.	.	0.005278	
1	45331419	45331557	MUTYH	0.671265465077539	-2.23392703529411	0.147155448557066	0.731775904530076	-2.06642558597489	0.129800994185514	.	LOW_QUALITY	0.63355	
1	45331660	45331850	MUTYH	0.876469262013445	-2.34570581964921	0.0526625022420879	0.953698245264598	-1.16965808615501	0.0395857176413057	.	.	0.94629	
1	45332022	45332087	MUTYH	0.903802369888841	-0.825417687207172	0.116544183147621	0.98495774187718	-0.154472718475517	0.0973780889678839	.	LOW_QUALITY	0.3808	
1	45332165	45332311	MUTYH	0.837917930710419	-3.88447831777107	0.0417255693121193	0.911463711221034	-2.58123271237328	0.034300002612923	.	.	0.079745	
1	45332390	45332489	MUTYH	0.804469994936043	-2.95467915863557	0.0661763916032935	0.875760642514309	-2.6940202993121	0.0461167117105298	.	.	0.14874	
1	45332573	45332688	MUTYH	0.971336193333055	-0.531935690471145	0.0538858497002851	1.05634262446604	1.04428165023765	0.0539534755333689	.	.	0.60783	
1	45332762	45332835	MUTYH	0.94135806041804	-0.996787515858051	0.058830933021347	1.02475467259207	0.657169783840928	0.0376686104576924	.	.	0.61396	
1	45332917	45332960	MUTYH	1.05330203683964	0.639247448869813	0.0833824787785682	1.14750091000853	2.55699839323227	0.0576851789969565	.	.	0.97359	
1	45333096	45333171	MUTYH	0.74352800117158	-4.19816473530699	0.0610914566242397	0.809420739545667	-4.68886530808012	0.0406450703810826	.	.	0.97007	
1	45333284	45333325	MUTYH	0.895489176822677	-1.79965613061651	0.0580726625488838	0.974377879225554	-0.551590797576945	0.0464513202305044	.	.	0.18516	
1	45333412	45333604	MUTYH	0.827811534310877	-3.08631165672728	0.0557910168643537	0.900566894495863	-2.02649308673925	0.0490665900391156	.	.	0.23542	
1	45334390	45334512	MUTYH	0.905785931703207	-2.22234600668918	0.0423939692618574	0.985450889696058	-0.504769059119728	0.0288233005591001	.	.	0.075887	
1	45340218	45340255	MUTYH	0.973149861719204	-0.371619745723797	0.0722516459089134	1.05642807213003	0.614070996921534	0.0918917721451029	.	.	0.85284	
1	161314405	161314426	SDHC	0.933847496918505	-0.377656885295913	0.175165621645323	1.00546292463916	0.0323495798465431	0.168871579324174	.	LOW_QUALITY	0.052615	
1	161323613	161323671	SDHC	1.00643913159787	0.111999001959361	0.057492758731931	1.08193505357767	1.27014595248097	0.064508376708701	.	.	0.99657	
1	161328395	161328498	SDHC	0.999150414856943	-0.0236801221560692	0.0358775658950613	1.07430431776643	1.72047163600288	0.043188342203106	.	.	0.47303	
1	161340593	161340656	SDHC	0.826230764974723	-2.93979277854054	0.0591093482145175	0.888870614844492	-2.05040001792748	0.0541988803081637	.	.	0.91993	
