CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	1.02528630023084	0.637688032143428	0.0396530889028101	0.978870601567843	-0.737293164580174	0.0286580690656318	.	.	0.44886	
1	17022607	17022731	SDHB	1.12542581840706	1.46231321510381	0.0857721978517111	1.07373450579656	0.830800129602666	0.0887511967912427	.	.	0.61796	
1	17023972	17024075	SDHB	0.985160948383959	-0.221411869152099	0.0670201271181523	0.940528513415857	-0.977198438114374	0.060859170731894	.	.	0.1401	
1	17027748	17027866	SDHB	1.10248248418991	1.4054383693328	0.0729185188238146	1.05318265759383	0.897721688415651	0.0592418098839666	.	.	0.6715	
1	17028599	17028737	SDHB	1.09787219798427	2.11218091627339	0.0463370335515344	1.04834118104445	1.46867817698756	0.0329147540978656	.	.	0.20186	
1	17033059	17033146	SDHB	1.04722027096758	0.891007527760345	0.0529964893633066	0.999892620876644	-0.00247497418558929	0.0433859569044913	.	.	0.43084	
1	17044760	17044889	SDHB	0.974948029422896	-0.299550973771688	0.0836317447467164	0.931561525520389	-1.00936271209505	0.0678036484402708	.	.	0.47303	
1	17053947	17054020	SDHB	1.00846732959917	0.0528497791633301	0.160215042204793	0.962014226418399	-0.234181300312317	0.162206689991647	.	LOW_QUALITY	0.00024999	
1	45329305	45329438	MUTYH	1.01410780050404	0.220295998172797	0.0640402032767456	0.964173727637888	-0.493360908744358	0.0726167633615172	.	.	0.049225	
1	45330515	45330558	MUTYH	1.05313528272086	0.922510635345095	0.0575985584176842	1.00024672502548	0.00309613133999852	0.079688165129476	.	.	0.33967	
1	45331181	45331335	MUTYH	1.00822548558185	0.176298668826015	0.046656538229257	0.959982191491264	-1.92457114207528	0.0207931043097657	.	.	0.003251	
1	45331419	45331557	MUTYH	0.982069302438899	-0.0932138783461862	0.192360814497041	0.940310692425239	-0.395231231578147	0.151023762308519	.	LOW_QUALITY	0.54797	
1	45331660	45331850	MUTYH	1.05381536804414	0.661033202041598	0.0814109909728113	1.00461084073283	0.0994684076471115	0.0463548260386968	.	.	0.073003	
1	45332022	45332087	MUTYH	1.07262908060992	0.515309683750834	0.140942588311691	1.02473429212851	0.234470878825646	0.105489825655097	.	LOW_QUALITY	0.89015	
1	45332165	45332311	MUTYH	1.03732948787592	0.576586354198243	0.0647422326319716	0.988201457069498	-0.32697418739801	0.0360840194279309	.	.	0.036333	
1	45332390	45332489	MUTYH	1.07673271550437	0.746571188780677	0.102780172416901	1.02745655166314	0.450891742387708	0.0608938888916977	.	LOW_QUALITY	0.015733	
1	45332573	45332688	MUTYH	1.06847963171213	0.942183761900978	0.0726818211916129	1.01757583557911	0.317323807131289	0.0553876992022852	.	.	0.16092	
1	45332762	45332835	MUTYH	1.04147862736943	0.501887281937787	0.0826453047570364	0.993182955657751	-0.159758621544879	0.0426709011152447	.	.	0.49547	
1	45332917	45332960	MUTYH	1.0614840816055	0.554569959819601	0.110868034802144	1.01351983539927	0.20052742221135	0.0674213793314762	.	LOW_QUALITY	0.6301	
1	45333096	45333171	MUTYH	1.0481013084665	0.48386747184659	0.0994100890537791	1.00018818083748	0.00335368835198893	0.0561116054128518	.	.	0.17589	
1	45333284	45333325	MUTYH	1.14463302577319	3.06729240595981	0.0471533217674874	1.08932921556807	2.24593154494401	0.0397737926470498	.	.	0.71491	
1	45333412	45333604	MUTYH	1.07204101673127	1.18423673302306	0.0608332901035446	1.02058691725264	0.419889099144824	0.0490294158495003	.	.	0.5609	
1	45334390	45334512	MUTYH	1.1114924737925	3.14561457228261	0.0354437809307297	1.05770462460526	2.1826604659725	0.0264377467338003	.	.	0.45641	
1	45340218	45340255	MUTYH	0.879897249378844	-1.44853970077763	0.082912985095735	0.834121760917874	-1.45840969598163	0.113739122510753	.	.	0.74402	
1	161314405	161314426	SDHC	0.557543549680878	-3.8763920721199	0.114141305133037	0.559222572728544	-4.09540101837844	0.107627415555505	DEL	LOW_QUALITY	0.40819	deletion
1	161323613	161323671	SDHC	0.96791969875929	-0.501602916542062	0.0639555715940905	0.969501194597878	-0.418754434166772	0.0728321969003326	.	.	0.8728	
1	161328395	161328498	SDHC	1.02970078764935	0.716955234414721	0.0414262791087535	1.031889503723	0.704312930309039	0.045277464534134	.	.	0.99842	
1	161340593	161340656	SDHC	1.07497431421405	1.19052645233808	0.0629757651052716	1.07791802243761	1.41176834591321	0.0551917902559365	.	.	0.71672	
1	161356676	161356841	SDHC	1.05149679775967	1.30701341903241	0.0394003588714473	1.05427230944231	1.84076973469934	0.0294834864020464	.	.	0.86807	
1	161362328	161362434	SDHC	1.0572085413498	0.86080434223659	0.0664594014490614	1.0604904084359	1.14377493452511	0.0528866358319097	.	.	0.94684	
1	193122200	193122332	CDC73	0.830008739628842	-1.83178399459657	0.0928009311537829	0.831955803317136	-2.02476729791105	0.0829943257460918	.	.	0.1016	
