CHR:START-STOP	SAMPLE	17368.normalized.coverage.txt	17402.normalized.coverage.txt	17312.normalized.coverage.txt	17403.normalized.coverage.txt	17304.normalized.coverage.txt	17310.normalized.coverage.txt	17367.normalized.coverage.txt	17397.normalized.coverage.txt	17306.normalized.coverage.txt	17371.normalized.coverage.txt	17362.normalized.coverage.txt	17301.normalized.coverage.txt	17316.normalized.coverage.txt	17401.normalized.coverage.txt	17311.normalized.coverage.txt	17327.normalized.coverage.txt	17392.normalized.coverage.txt	17315.normalized.coverage.txt	17376.normalized.coverage.txt	17364.normalized.coverage.txt	17370.normalized.coverage.txt	17296.normalized.coverage.txt	17387.normalized.coverage.txt	17333.normalized.coverage.txt	17365.normalized.coverage.txt	17299.normalized.coverage.txt	17328.normalized.coverage.txt	17361.normalized.coverage.txt	17389.normalized.coverage.txt	17386.normalized.coverage.txt	17314.normalized.coverage.txt	17356.normalized.coverage.txt	17329.normalized.coverage.txt	17308.normalized.coverage.txt	17369.normalized.coverage.txt	17320.normalized.coverage.txt	17317.normalized.coverage.txt	17298.normalized.coverage.txt	17339.normalized.coverage.txt	17330.normalized.coverage.txt	17391.normalized.coverage.txt	17309.normalized.coverage.txt	17313.normalized.coverage.txt	17305.normalized.coverage.txt	17384.normalized.coverage.txt	17382.normalized.coverage.txt	17300.normalized.coverage.txt	17319.normalized.coverage.txt	17326.normalized.coverage.txt	17398.normalized.coverage.txt	17374.normalized.coverage.txt	17399.normalized.coverage.txt	17360.normalized.coverage.txt
1:17018880-17018959	0.970733261412063	0.923308720740752	0.939423717226689	0.846825949862281	0.804062318403478	0.971524390952435	0.943199744523904	0.923538961245363	0.919125232465101	0.991097254352311	0.843684376342199	0.929615222356155	0.937039857870248	0.940933658363277	1.00184566685818	0.912765538360415	0.888729421847825	0.962529480328776	0.947550046871647	0.947873392435732	0.872208941296884	0.872170575593458	0.952199925420747	0.785122338535311	0.919700012553019	0.925749164182256	0.872314682367995	0.921099254029711	0.894595478330313	0.958800295137725	1.01180681963339	0.958072334296219	0.84672910876155	0.899990653873711	0.97019233399877	0.889053357071203	0.891723323777565	0.92443638965654	0.939028361175686	1.0028177494033	0.931403014779364	0.918352151165696	0.965511563786945	1.01419605620812	0.962895546534611	0.941074019033226	0.916743796553395	0.977128566805345	0.891974194789789	0.926030167837297	0.891768934958211	1.02978750051715	0.90254352807247	0.904857313622837
1:17022607-17022731	0.3719564187048	0.363951283423281	0.414319474194287	0.391652838913365	0.458224247430513	0.359546732824625	0.358705312088777	0.378591589774565	0.388944038493677	0.374173427651652	0.441303452100695	0.419064913428035	0.410612407137816	0.315023148328358	0.335401327697693	0.370942226614635	0.382263808766984	0.383236263827452	0.315570542226299	0.362847093683084	0.421158424006407	0.408304990158069	0.415661876537238	0.40638249784484	0.339663500173495	0.391827704876201	0.378260935356676	0.39156777811561	0.457366843982984	0.39847449000455	0.390289098546235	0.372286338250668	0.497773498575786	0.350657961990651	0.334102671856903	0.400587828837782	0.380203719671236	0.322532957832858	0.353346190075169	0.611470454916195	0.383289197671936	0.419983524371919	0.398677484954876	0.370770863525382	0.342270530121424	0.35417501536556	0.412896436770506	0.319517085359247	0.362582741966468	0.392365019888355	0.423817971480338	0.3172161080298	0.371473705080678	0.397767981892713
1:17023972-17024075	0.977899383936672	0.918213790957953	0.890929054555344	0.831663750475955	0.948621819665083	0.774340430817425	0.737750295221667	0.993925847002501	0.922480014084244	0.831344352508828	1.05533702014187	1.00658058522037	0.882607289597519	0.841646644837264	0.880892940220325	0.914672156437317	0.846687290884675	0.960225359628853	0.811644838208025	0.843319783555355	1.07587047171891	0.972989416782403	0.877752925931953	0.93509737614511	0.889692030435021	0.97218569132988	0.732738578098011	0.833625514346362	0.995058733432106	0.895769967392494	0.919761781912095	0.713503234238764	1.0898423767913	0.800536560183021	0.827806588393882	1.03936815948829	0.849267948639606	0.790834298220393	0.693677220792549	1.12309098284391	0.840696378098878	0.93307179915017	0.801863612225055	0.753534508042423	0.872411295248127	0.96046970900228	0.918031768607142	0.780850338439634	0.771179400057031	0.875691580899422	0.905301171899308	0.910843954277873	0.929096661059714	0.94427555609387
1:17027748-17027866	0.892295600827011	0.880963615556158	0.950552041646331	0.854121197230223	0.894687148160711	0.836443973258934	0.890962942453237	0.910164500724544	0.898682297383383	0.877300108445027	0.914267014805647	0.930720881486854	0.9016915257414	0.853744524071094	0.803008514947057	1.0378396842052	0.856512822033754	0.851533548229186	0.75579523504576	0.854251970213406	0.927518515229354	0.861407177232553	0.997914522274933	0.907953894851683	0.864000416534144	0.886463287678832	0.813382738766209	0.956496063377126	0.936743705852936	0.777973840928471	0.92298642332118	0.773279695734725	0.868784360805636	0.926056062178392	0.887201927394077	0.86750098462419	0.87454863866589	0.813558072746712	0.835406973144381	1.37013306325501	0.703734737262768	0.864515061561752	0.829905475688207	1.00005278398209	0.905181540273198	0.830396195295069	0.876847720369391	0.832161456155216	0.863746358546976	0.881091797929147	0.793566863371118	0.752579973288989	0.888474911134416	0.912936260550808
1:17028599-17028737	1.05942456606958	1.14536274377444	1.19406001326522	1.090892030649	1.18743940679781	1.04278603132475	1.04277783657873	1.08648230777182	1.09156100768908	1.02529101032116	1.19562443741182	1.2400254334974	1.0760573148819	1.04547480897515	0.997633167895085	1.08430836662717	1.03293175322752	1.12490222141745	1.06874375690695	1.08230533956943	1.10472795573424	1.08496564365543	1.08774585956692	1.11526429725256	1.01522456148114	1.15951565739205	0.946077344297296	1.0480711255849	1.140358174359	1.08376313025108	1.18725586380009	1.01087092048467	1.17997704667297	0.973198830891959	1.05756441498847	1.1616608791394	1.09172957756995	1.03802988677219	0.962658109148477	1.35822742082556	0.981867856971395	1.13768131792874	1.06581151437046	0.955518579270381	0.96230405190726	1.12469776212176	1.14182833113761	1.03669582751252	1.04448080195028	1.03452219322963	1.05946375151464	1.09503643274121	1.01704086673737	1.09715761127473
1:17033059-17033146	0.683145055148955	0.626488336113798	0.655357141731259	0.649075346468835	0.635213987927544	0.744099601011044	0.647642486892814	0.683360485778584	0.685510130873176	0.651678376569543	0.680093527992971	0.690376433050071	0.668334585605545	0.599203034896096	0.676716355862812	0.674408946161843	0.659526116615038	0.626057548574573	0.628257146743747	0.660563147766725	0.613763835772295	0.634466287726634	0.661349224724597	0.635471193659711	0.645584806340642	0.623423381668933	0.614791393523184	0.659346085452716	0.730148402231777	0.638546364674511	0.709007113067759	0.685301356872016	0.676834463274883	0.678705445835567	0.64406256681118	0.663238074863758	0.684867426073259	0.614426248941201	0.747251443140996	0.827012686795271	0.618260834658433	0.69896894213563	0.70205551353048	0.672696263550527	0.629282478019854	0.657192497015052	0.665711649090643	0.650602463072667	0.721227573624648	0.662258113338042	0.693603246843283	0.63766631028458	0.653971696928164	0.585045447951238
1:17044760-17044889	0.582873671190884	0.574966291927565	0.577123181668712	0.538665117124272	0.5546895407306	0.57189036807116	0.555964063237999	0.607354595280952	0.549863994990069	0.618585015608038	0.559662751753916	0.584044332898222	0.571937945447612	0.622218546773386	0.640073015523561	0.608645288801617	0.624549251607025	0.622144778900697	0.558068992475238	0.561361612389031	0.541871532888209	0.59267680680079	0.584291067810243	0.571414102008325	0.549071550846551	0.580443390533034	0.514775861233043	0.602589983027059	0.549812433630002	0.53931712533838	0.549287433024393	0.645769983977171	0.582699157224343	0.609606842656676	0.613281304256495	0.556861322427514	0.565375705433571	0.571788403891273	0.604812937594222	0.532812690747151	0.580763121395674	0.541331313107637	0.584018627136495	0.531050871686857	0.596521610348631	0.612939305730165	0.576643357569587	0.606848267805425	0.513788579916314	0.566807493124982	0.5228125353478	0.605705962778633	0.464398414005168	0.547880003429053
1:17053947-17054020	0.48337510436782	0.515979482421806	0.532814976250111	0.439704707291884	0.495976781575254	0.401362344497063	0.361473808579079	0.503031206235939	0.490695838970005	0.398378042276083	0.485351591538239	0.457650981168465	0.400624732675472	0.422047881008521	0.443752561710901	0.440456348395057	0.437399219692299	0.547216806786884	0.410121279854619	0.577826761146444	0.522885583387287	0.463586441225562	0.203308155715455	0.540911027452328	0.458010938279728	0.477937532487233	0.383689462903797	0.411160401852146	0.564504436225674	0.502433791356125	0.547642362055539	0.383845882463255	0.465818958779307	0.418486989649623	0.468992891237549	0.524581546492403	0.478810967407864	0.405210829488123	0.370484371456967	0.707139091652649	0.489227525034424	0.458084238594828	0.440928192794354	0.383265574525063	0.404474124871413	0.479147350497095	0.508683192444262	0.408896657319233	0.414448212252249	0.431040208569629	0.488283819193657	0.456858818406796	0.51023603100446	0.530287123815651
1:45329305-45329438	0.611011708889475	0.638113960755945	0.664679182749233	0.6045110614757	0.621170489618231	0.588167650446604	0.56825213619666	0.648425009840805	0.592603912817958	0.624347825016851	0.671375496934783	0.660357787651605	0.579221375921957	0.60307787307628	0.618272433282915	0.62689602368544	0.597777211579171	0.628588692931694	0.545824356655134	0.571787996809923	0.655427869811601	0.605187999988991	0.621763863243005	0.628050239543808	0.550466069809005	0.600343317423533	0.59253301073843	0.56202001068105	0.724876619604643	0.593899382212873	0.670453333970755	0.609468945057535	0.673271923244842	0.579934877164132	0.567584299281819	0.611407618067344	0.601094446366679	0.63497787930286	0.632345701687682	1.03885677323033	0.583569877176407	0.547298861746022	0.57851871409117	0.562733437393184	0.573100587110263	0.598393472535165	0.599445030197692	0.580024704051483	0.621035284776678	0.616546584604051	0.594137855295808	0.587546019129001	0.533860419325082	0.630239489023939
1:45330515-45330558	0.745161522550164	0.757228740060653	0.697234590005966	0.68654142792986	0.664319962730049	0.794344815637415	0.696465935363853	0.7067333294072	0.750714345872292	0.717164921224919	0.682845515940774	0.715969570083844	0.739424009109117	0.794612622490391	0.74086965470829	0.758716664263878	0.774003683915373	0.726487562479259	0.701897200787164	0.725016069451604	0.730754379932259	0.707481359691708	0.697968827154934	0.690799693666341	0.732163036528148	0.68476757906838	0.727647026280057	0.773479830934022	0.776299279526855	0.747519617529673	0.824234299419058	0.732631058424648	0.735742747656754	0.754320401090627	0.710410079515997	0.757295987033814	0.707831417104585	0.819616477177933	0.762710338956785	1.18866745221735	0.73660340249364	0.699947198765836	0.705763320077891	0.716661614253148	0.712957327742687	0.682768461027715	0.768465328774277	0.77492328226467	0.785859146427449	0.752884222477851	0.657373868638055	0.679146331876244	0.673787284532796	0.704627594406326
1:45331181-45331335	1.48642242625164	1.44121526503959	1.42105024053891	1.31968490143766	1.53474258439291	1.28588524133138	1.2623668752729	1.46554654838421	1.46090123116173	1.26940752939409	1.59681991086077	1.54978230060687	1.31501590327861	1.29226451169456	1.37367070888081	1.32244203117368	1.38748148650596	1.49324810522165	1.2069549769666	1.48462386817331	1.54377758512037	1.4875536262729	1.46445098659539	1.55297039791336	1.35641317842468	1.42095307231296	1.29106192639869	1.40082009741519	1.64186741153986	1.42103413423168	1.47801942835624	1.18575618265855	1.71478531527051	1.29455787801677	1.3428275997727	1.60188108177047	1.2756493878743	1.25575815743601	1.27165918527612	2.65865044246084	1.31213319854378	1.43390621887327	1.31939899788084	1.27487247637406	1.28218001836924	1.44738000689595	1.49098750689944	1.42511432278289	1.27893078328502	1.3664571192902	1.19663290191187	1.38959369814154	1.40177578849685	1.58736430886737
1:45331419-45331557	0.340026424930443	0.299897271643744	0.297656926730889	0.199672937153348	0.410898178900623	0.192190061634874	0.199221007442104	0.346071307678409	0.312742084966387	0.156840523057388	0.459751434612319	0.36322625548586	0.249987396794435	0.197352281922425	0.276417341148169	0.211223950334964	0.218511202754013	0.408578203113809	0.18862959699875	0.323285643109913	0.408408386253413	0.37431478168938	0.283858601367701	0.401048429071244	0.263775475270391	0.353368695141081	0.199894759790956	0.183286835166365	0.464898984766173	0.295100978744825	0.280470744308457	0.183471065174724	0.491572151445791	0.235496030137404	0.199158303943373	0.413372904099763	0.215079097870693	0.165679915526692	0.129156554220123	0.476325904990065	0.236218624123966	0.334368665786933	0.201195798647867	0.213306125008899	0.20331762213299	0.314798775026649	0.357404023816521	0.218113293647015	0.206782887244311	0.208791540918538	0.254803010933184	0.265311058188993	0.281353918983306	0.386552053872409
1:45331660-45331850	0.507918839827596	0.461083346981454	0.49090625830348	0.442948067331448	0.54782923104971	0.401007257723905	0.432452656646041	0.49521255721173	0.517350640573853	0.385515647301389	0.59927395711142	0.526392824757987	0.450380246584194	0.393968843979816	0.424600993241281	0.441162090409368	0.43267182238583	0.555348997492494	0.344735180798749	0.476919214833248	0.55079177750776	0.506938459109718	0.506551645954404	0.532858800046634	0.421366078877457	0.490034632127546	0.422329977555689	0.3824130906732	0.560074837144158	0.456061172489216	0.487806789408942	0.373099552306678	0.620941098749515	0.392399318646252	0.420772689109916	0.566241202814565	0.432864150394033	0.386092915777203	0.358864439410241	0.934050138396721	0.453816401438868	0.480084021126942	0.40031573009266	0.421562462337095	0.407897580360936	0.487333527544728	0.490391248914986	0.412882313315413	0.420402124108419	0.435702951027013	0.389952878823457	0.413071200906015	0.44965542853626	0.538516358991479
1:45332022-45332087	0.587255778533384	0.598872603612504	0.626188056004535	0.534701113196852	0.769270375898606	0.543271421093527	0.537892533586794	0.617766764287063	0.624076860276338	0.449000288150819	0.749542434527377	0.687653926930844	0.544799569292806	0.455333226298204	0.53023120495418	0.583825228002362	0.496226295388009	0.65207717041973	0.41956596233153	0.693107663914225	0.756989114961009	0.609359235989292	0.643623441641443	0.698496909232001	0.570686594764592	0.606886822703589	0.465120215793732	0.512217129792938	0.783627708215934	0.592144584953835	0.627725995550014	0.430713877914848	0.899842247790501	0.564690343812161	0.505395642861182	0.713880951953909	0.607802479349371	0.457037783248652	0.444526105028283	1.16823221626379	0.531408091843297	0.570469254740125	0.539135881111832	0.507450494509693	0.403302676975294	0.561008186691633	0.600680021840717	0.518429011471317	0.540166348513484	0.553412219098496	0.570331630725091	0.568139531583439	0.490216802523288	0.700269998102967
