CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1113.56	1097.47741265986	1102.71274418964	816.95225	1.01465413971588	1.00983688260384	1.36306620123759
1	17022607	17022731	SDHB	412.112	1097.47741265986	1102.71274418964	816.95225	0.375508411604753	0.373725616368795	0.504450535511714
1	17023972	17024075	SDHB	887.548	1097.47741265986	1102.71274418964	816.95225	0.80871641617564	0.804876886275797	1.08641355721831
1	17027748	17027866	SDHB	958.731	1097.47741265986	1102.71274418964	816.95225	0.873576976565198	0.869429509227761	1.17354594469873
1	17028599	17028737	SDHB	1195.24	1097.47741265986	1102.71274418964	816.95225	1.08907936164554	1.08390875710641	1.46304756489746
1	17033059	17033146	SDHB	852.886	1097.47741265986	1102.71274418964	816.95225	0.777133078240701	0.773443496045531	1.04398512887381
1	17044760	17044889	SDHB	655.5	1097.47741265986	1102.71274418964	816.95225	0.597278807234237	0.594443116263892	0.802372476481949
1	17053947	17054020	SDHB	460.041	1097.47741265986	1102.71274418964	816.95225	0.419180381020359	0.417190245078806	0.563118591080446
1	45329305	45329438	MUTYH	674.157	1097.47741265986	1102.71274418964	784.3916875	0.614278701523435	0.611362300428859	0.859464742861646
1	45330515	45330558	MUTYH	910.477	1097.47741265986	1102.71274418964	784.3916875	0.829608873492305	0.825670152809458	1.16074279535248
1	45331181	45331335	MUTYH	1473.88	1097.47741265986	1102.71274418964	784.3916875	1.34297069169549	1.33659469137914	1.87901022344784
1	45331419	45331557	MUTYH	220.288	1097.47741265986	1102.71274418964	784.3916875	0.200722126450062	0.19976916124415	0.280839284136346
1	45331660	45331850	MUTYH	459.634	1097.47741265986	1102.71274418964	784.3916875	0.418809530563389	0.416821155302575	0.58597510315916
1	45332022	45332087	MUTYH	622.697	1097.47741265986	1102.71274418964	784.3916875	0.567389353818974	0.56469556852506	0.793859764099043
1	45332165	45332311	MUTYH	631.469	1097.47741265986	1102.71274418964	784.3916875	0.575382229024251	0.572650496085498	0.805042952472645
1	45332390	45332489	MUTYH	480.89	1097.47741265986	1102.71274418964	784.3916875	0.438177582930392	0.436097254279394	0.613073809505407
1	45332573	45332688	MUTYH	823.5	1097.47741265986	1102.71274418964	784.3916875	0.750357128539121	0.746794670088963	1.04985814246024
1	45332762	45332835	MUTYH	989.824	1097.47741265986	1102.71274418964	784.3916875	0.901908311352893	0.897626335793731	1.26190016515187
1	45332917	45332960	MUTYH	654.045	1097.47741265986	1102.71274418964	784.3916875	0.595953039630078	0.593123642985228	0.83382449154269
1	45333096	45333171	MUTYH	740.618	1097.47741265986	1102.71274418964	784.3916875	0.674836667667744	0.671632756492954	0.944194095631591
1	45333284	45333325	MUTYH	1252.48	1097.47741265986	1102.71274418964	784.3916875	1.14123533254727	1.13581710794538	1.59675328022902
1	45333412	45333604	MUTYH	917.031	1097.47741265986	1102.71274418964	784.3916875	0.835580750384164	0.83161367711761	1.16909831480079
1	45334390	45334512	MUTYH	910.935	1097.47741265986	1102.71274418964	784.3916875	0.830026194153958	0.826085492164529	1.16132668731271
1	45340218	45340255	MUTYH	788.342	1097.47741265986	1102.71274418964	784.3916875	0.718321845084138	0.714911480033119	1.00503614783654
1	161314405	161314426	SDHC	582.045	1097.47741265986	1102.71274418964	1156.7865	0.530348044785128	0.527830119917341	0.503156805512512
1	161323613	161323671	SDHC	959.881	1097.47741265986	1102.71274418964	1156.7865	0.874624834121749	0.870472391887873	0.829782332349141
1	161328395	161328498	SDHC	719.663	1097.47741265986	1102.71274418964	1156.7865	0.655742880626411	0.652629620716737	0.622122578366881
1	161340593	161340656	SDHC	1435.64	1097.47741265986	1102.71274418964	1156.7865	1.30812714998895	1.30191657579419	1.24105874333769
1	161356676	161356841	SDHC	2073.54	1097.47741265986	1102.71274418964	1156.7865	1.88936918070554	1.88039905308594	1.79250017181217
1	161362328	161362434	SDHC	1169.95	1097.47741265986	1102.71274418964	1156.7865	1.06603560720625	1.06097440712882	1.01137936862161
1	193122200	193122332	CDC73	1132.65	1097.47741265986	1102.71274418964	1212.98658823529	1.03204857515463	1.0271487347617	0.933769598926752
1	193125111	193125218	CDC73	816.417	1097.47741265986	1102.71274418964	1212.98658823529	0.743903237171249	0.740371419757159	0.673063501211303
1	193130173	193130244	CDC73	1371.38	1097.47741265986	1102.71274418964	1212.98658823529	1.24957469208984	1.2436421064561	1.13058133807987
1	193135390	193135454	CDC73	1342.68	1097.47741265986	1102.71274418964	1212.98658823529	1.22342381220025	1.21761538267765	1.1069207302229
1	193135536	193135590	CDC73	1723.96	1097.47741265986	1102.71274418964	1212.98658823529	1.57083870712362	1.5633808615016	1.42125231780847
1	193138084	193138174	CDC73	766.286	1097.47741265986	1102.71274418964	1212.98658823529	0.698224848329968	0.694909897466656	0.631734932135421
1	193141849	193142067	CDC73	1555.86	1097.47741265986	1102.71274418964	1212.98658823529	1.41766926777034	1.41093862222782	1.28266875750336
1	193147866	193147966	CDC73	1064.79	1097.47741265986	1102.71274418964	1212.98658823529	0.970215867513261	0.965609589270221	0.877825039722082
1	193150303	193150383	CDC73	946.63	1097.47741265986	1102.71274418964	1212.98658823529	0.862550781528826	0.858455663079921	0.780412585910944
1	193152379	193152445	CDC73	1171.52	1097.47741265986	1102.71274418964	1212.98658823529	1.06746616056606	1.06239816867349	0.965814470961611
1	193203794	193203853	CDC73	1237.62	1097.47741265986	1102.71274418964	1212.98658823529	1.12769519055566	1.12234125026776	1.02030806606077
1	193212064	193212101	CDC73	1699.32	1097.47741265986	1102.71274418964	1212.98658823529	1.54838721999891	1.54103596694059	1.40093882033127
1	193212389	193212478	CDC73	1543.79	1097.47741265986	1102.71274418964	1212.98658823529	1.40667131932897	1.39999288856908	1.27271811162065
1	193232992	193233155	CDC73	1177.52	1097.47741265986	1102.71274418964	1212.98658823529	1.07293324346981	1.06783929559582	0.970760939503138
1	193236255	193236357	CDC73	1343.5	1097.47741265986	1102.71274418964	1212.98658823529	1.2241709801971	1.21835900335704	1.10759674759025
1	193249729	193249872	CDC73	1087.9	1097.47741265986	1102.71274418964	1212.98658823529	0.991273248497523	0.986566996466039	0.896877187721197
1	193250675	193250713	CDC73	638.949	1097.47741265986	1102.71274418964	1212.98658823529	0.582197859044254	0.579433767648661	0.526756854690018
1	241497827	241497971	FH	1371.41	1097.47741265986	1102.71274418964	1491.293	1.24960202750435	1.24366931209072	0.919611370803725
1	241500436	241500591	FH	1530.7	1097.47741265986	1102.71274418964	1491.293	1.39474396679397	1.38812216333355	1.02642472002484
1	241502442	241502571	FH	1713.85	1097.47741265986	1102.71274418964	1491.293	1.56162667243081	1.55421256263748	1.14923760790133
1	241504041	241504246	FH	1941.8	1097.47741265986	1102.71274418964	1491.293	1.76933026374896	1.76093004296144	1.30209154069656
1	241506002	241506169	FH	1871.36	1097.47741265986	1102.71274418964	1491.293	1.70514671045898	1.69705121289336	1.25485736203415
1	241508602	241508786	FH	1162.99	1097.47741265986	1102.71274418964	1491.293	1.0596937910379	1.05466269989892	0.779853456027756
1	241511966	241512144	FH	1725.06	1097.47741265986	1102.71274418964	1491.293	1.57184100565598	1.56437840143736	1.1567545747214
1	241513602	241513714	FH	1172.69	1097.47741265986	1102.71274418964	1491.293	1.06853224173229	1.06345918842335	0.786357878699893
1	241517181	241517317	FH	1413.31	1097.47741265986	1102.71274418964	1491.293	1.28778048978218	1.28166651509828	0.947707794511206
1	241519590	241519723	FH	1009.76	1097.47741265986	1102.71274418964	1491.293	0.920073605481072	0.915705386847639	0.677103694579134
2	29193223	29193923	ALK	1067.57	1097.47741265986	1102.71274418964	931.202586206896	0.972748949258664	0.968130644744231	1.1464422627396
2	29196769	29196861	ALK	927.108	1097.47741265986	1102.71274418964	931.202586206896	0.844762716121005	0.840752049783653	0.995602905031036
2	29197541	29197677	ALK	2043.36	1097.47741265986	1102.71274418964	931.202586206896	1.86186975369969	1.85303018466665	2.19432380264674
2	29207170	29207273	ALK	515.125	1097.47741265986	1102.71274418964	931.202586206896	0.469371846798682	0.467143417643688	0.55318252722888
