CHR:START-STOP	SAMPLE	17368.normalized.coverage.txt	17366.normalized.coverage.txt	17358.normalized.coverage.txt	17381.normalized.coverage.txt	17357.normalized.coverage.txt	17402.normalized.coverage.txt	17312.normalized.coverage.txt	17373.normalized.coverage.txt	17403.normalized.coverage.txt	17304.normalized.coverage.txt	17310.normalized.coverage.txt	17367.normalized.coverage.txt	17397.normalized.coverage.txt	17306.normalized.coverage.txt	17371.normalized.coverage.txt	17385.normalized.coverage.txt	17396.normalized.coverage.txt	17362.normalized.coverage.txt	17388.normalized.coverage.txt	17301.normalized.coverage.txt	17323.normalized.coverage.txt	17316.normalized.coverage.txt	17401.normalized.coverage.txt	17311.normalized.coverage.txt	17327.normalized.coverage.txt	17392.normalized.coverage.txt	17378.normalized.coverage.txt	17334.normalized.coverage.txt	17379.normalized.coverage.txt	17315.normalized.coverage.txt	17376.normalized.coverage.txt	17359.normalized.coverage.txt	17364.normalized.coverage.txt	17370.normalized.coverage.txt	17324.normalized.coverage.txt	17335.normalized.coverage.txt	17296.normalized.coverage.txt	17387.normalized.coverage.txt	17336.normalized.coverage.txt	17318.normalized.coverage.txt	17333.normalized.coverage.txt	17341.normalized.coverage.txt	17377.normalized.coverage.txt	17365.normalized.coverage.txt	17325.normalized.coverage.txt	17299.normalized.coverage.txt	17328.normalized.coverage.txt	17361.normalized.coverage.txt	17389.normalized.coverage.txt	17386.normalized.coverage.txt	17314.normalized.coverage.txt	17356.normalized.coverage.txt	17329.normalized.coverage.txt	17372.normalized.coverage.txt	17303.normalized.coverage.txt	17308.normalized.coverage.txt	17363.normalized.coverage.txt	17369.normalized.coverage.txt	17320.normalized.coverage.txt	17317.normalized.coverage.txt	17343.normalized.coverage.txt	17395.normalized.coverage.txt	17298.normalized.coverage.txt	17338.normalized.coverage.txt	17339.normalized.coverage.txt	17307.normalized.coverage.txt	17393.normalized.coverage.txt	17340.normalized.coverage.txt	17337.normalized.coverage.txt	17380.normalized.coverage.txt	17330.normalized.coverage.txt	17391.normalized.coverage.txt	17322.normalized.coverage.txt	17332.normalized.coverage.txt	17331.normalized.coverage.txt	17309.normalized.coverage.txt	17390.normalized.coverage.txt	17313.normalized.coverage.txt	17305.normalized.coverage.txt	17383.normalized.coverage.txt	17375.normalized.coverage.txt	17384.normalized.coverage.txt	17342.normalized.coverage.txt	17382.normalized.coverage.txt	17300.normalized.coverage.txt	17302.normalized.coverage.txt	17394.normalized.coverage.txt	17400.normalized.coverage.txt	17319.normalized.coverage.txt	17326.normalized.coverage.txt	17398.normalized.coverage.txt	17297.normalized.coverage.txt	17374.normalized.coverage.txt	17399.normalized.coverage.txt	17360.normalized.coverage.txt
1:17018880-17018959	0.977796021177596	0.930726271784362	0.845034022984806	0.953514961979325	0.903195525827678	0.871459391529635	0.946964334460418	0.855756341288995	0.979425111559808	0.810862607863319	0.979718372886536	0.951455510246475	0.930546099429354	0.924849403930041	0.99999551410764	0.85172215220178	0.983705800144273	0.836543467585652	0.939224172695659	0.864227345808509	0.945802145939146	1.3607432698039	0.949717515156874	1.00950610375883	0.922176855833517	0.896951176196786	0.969778195807899	0.867091475617527	0.96157387701933	0.933437135911695	0.956741358664767	0.955412544424575	0.882887984977237	0.881660337179549	0.879056672018299	1.07330278826333	1.02615533180009	0.96084751378145	0.792568383777924	1.01578067366009	1.02966770951995	0.930741850433206	0.944709549495357	0.89332042261625	0.934053825375218	0.958759134144405	0.878423973964411	0.929831314232493	0.905432966057631	0.965822953833638	1.01914831815324	0.966141071491104	0.856469940555382	0.908203672075829	0.884902589909845	0.992709902617976	0.97841010531094	0.851738215429406	0.897241397284606	0.900364162638697	0.933709945327891	0.902505364972068	0.902811998752496	0.946023565548252	1.0572092364244	1.02505032864949	0.965327449173014	0.904349498787716	1.04276854941267	0.990429868443392	0.908784529554144	0.939993898230223	0.925212998933259	1.09110023114279	0.967669397445291	1.0245793210211	0.974556704777797	0.931657195411298	1.02344458453337	0.971193572712117	1.11481803965681	0.91907976731891	0.949460660971551	0.98010550521233	0.923243491323059	0.986676743799964	1.03407473887799	1.13383555914643	0.905240165551229	0.900993043324151	0.936834018920436	0.898478762235068	0.962864641907885	1.03561292362301	0.909158422866132	0.913252482429754
1:17022607-17022731	0.35690791745894	0.366875145357579	0.365709309503311	0.235571505261285	0.316965784129635	0.431090191249576	0.417645156216242	0.395783101047454	0.375286879894696	0.462099640479939	0.36257920371333	0.361845036242903	0.381464065865091	0.391366322517622	0.377532827890291	0.445507747372137	0.425358326588426	0.462055956302682	0.423396570058993	0.397013769351187	0.414452056183463	0.438664178794123	0.317963970135496	0.337965915031068	0.374766927386227	0.385800182217573	0.386122378688909	0.413999482091695	0.349939796810401	0.386574990800887	0.318631601909533	0.365733090283281	0.408442421783456	0.425722164190824	0.411528703055124	0.349533005499889	0.434775730894325	0.419436790512308	0.410236600977867	0.332004336701871	0.392423297199847	0.343741470437213	0.366529837539185	0.360537614250245	0.395342691938477	0.33784764022289	0.380910101306002	0.395279857348132	0.462907569013027	0.401393085625057	0.393120969990163	0.375421676280021	0.503499920250536	0.353857951026261	0.343314149119075	0.413664236481265	0.336932604908207	0.45185582566136	0.40427717911742	0.383887910707268	0.32576847232988	0.420189332965622	0.438215312810079	0.355978409628952	0.364785621960846	0.625026821817072	0.31675724539877	0.294168961137775	0.333294959015156	0.364060945914072	0.444625842825796	0.386824501694924	0.42312114758317	0.370165604161789	0.331507341901051	0.337633046976576	0.402412390052388	0.356385170000642	0.374151950261523	0.345220143741466	0.481941562252262	0.376114647585458	0.357331344174237	0.484178330914712	0.415823864063256	0.322639300579901	0.380504509058984	0.397949116085218	0.352166586986459	0.366248855683737	0.396942682034078	0.427006852897916	0.357421259033416	0.319010573435857	0.374196298951545	0.401458430434933
1:17023972-17024075	0.831895348655221	0.925590411053031	0.972223267737956	0.572169183942977	0.731714409386758	0.987477675440955	0.898080412201117	0.840434245556281	0.98665539884069	0.956644708953631	0.780871333757228	0.744207775341302	1.00146702939636	0.92822507861635	0.838808320310437	1.06539120943596	0.97294138956191	0.965114221607357	1.01698508659199	0.92040987718432	0.890860577073188	0.830370929364855	0.849503631919564	0.887628533344107	0.924103132614947	0.854520107875888	0.967456723000093	0.958746740094509	0.872389124137965	0.931950565731566	0.819517858528033	0.850027341837042	0.99877929566175	1.08752877658742	0.980671513761832	0.808822588055868	1.01357114524503	0.885724409423205	0.94396577413518	0.787811293284136	0.864145106995249	0.900373595107493	0.809978985855403	0.957128432781527	0.980906922842168	0.866659308536368	0.737870342732984	0.84152831976717	1.00711327324675	0.902330965321831	0.926435417263721	0.719512248254394	1.10238000088414	0.807841993091625	0.807409508468315	0.795981916375839	0.834818316889087	1.06714254739826	1.04894057515799	0.857497393018195	0.798767614101743	0.881383860988227	1.06004385581404	0.698844704681919	0.877638366685989	1.1479900328374	0.766310864462444	0.86958711549631	0.605870481372566	0.751723524890784	0.938744261068114	0.848450620341177	0.940042614824799	0.859628951431916	0.798611734787072	0.816041668783817	0.809375660449067	0.925352322794303	0.76040604456539	0.879929547660421	1.25328601378738	0.963216176646917	0.969029201007261	0.710853335086624	0.924540595072327	0.788480549540826	0.743429862671673	0.890487499535512	0.987338193666337	0.778976879224658	0.885908139455923	0.912112818121617	0.771514629441598	0.91599652353553	0.935906168274483	0.95303644311363
1:17027748-17027866	0.838210123610895	0.88804098029794	0.840419128168337	0.513809785206991	0.797934811475042	0.809844699568741	0.958181984317945	0.863128522310849	0.90028512787649	0.902253889499335	0.843498666758757	0.898761482861133	0.917070163283858	0.904279153373216	0.885176675768809	0.922977231027353	0.802379721109592	0.953352690675192	0.940341260451259	0.873686215523106	0.910123270486803	1.2729640347728	0.861714447955847	0.809148578494692	1.04854061269532	0.86443653632337	0.857946364187751	0.847189511524843	0.839878826122232	0.878790512708473	0.763126509715624	0.861046480420785	0.925401111661692	0.937569254519987	0.868208292804971	0.872306704059415	0.991810989326923	1.00697727661614	0.916564865967197	0.966331895859373	0.981606028777415	0.874373529938048	0.876876783691838	0.875120317977881	0.894415525227623	0.904531144169179	0.819079298082538	0.9655636868418	0.948091794080223	0.783672050229089	0.929683456123458	0.779792137874709	0.878778917785137	0.934506944709357	0.910016239032463	0.966403921357297	0.894716749240783	0.854173786087844	0.875490530910444	0.883023054060702	0.821719343942772	0.876181288697517	0.887036698214205	0.841630259631804	0.955891419544786	1.40050906320591	0.900212859593279	0.808276794630171	0.776868598572767	0.837809811920226	0.9091359369313	0.710225700908164	0.870973701880296	0.946293274695443	0.821519068598949	0.811374890749478	0.837680226730273	0.818657172896704	1.00917233876915	0.912982199590416	1.0379754544638	0.87680770670426	0.837796501132905	1.132909484077	0.883064552774807	0.840293062518387	0.911398226746751	0.9548734232415	0.751876178415572	0.872479792345112	0.891371359984488	0.799537800883207	0.740929486072891	0.756837256236397	0.894986694645305	0.92140638495815
1:17028599-17028737	1.02277890825004	1.15456420199155	1.09200124467228	0.612139610519271	1.05385725899189	1.14198469447431	1.20364455892765	1.102396275222	1.06891054943614	1.19748207575198	1.05158104458575	1.05190520283329	1.09472574089645	1.09835908280633	1.03449626812464	1.20701514406662	1.13965763227001	1.17990872225248	1.25284293317216	1.25251598576023	1.08611955939844	1.20924828115247	1.05523458419599	1.0052613946624	1.09548842311287	1.04248754256621	1.13337375014622	1.14497053674017	0.927181278133914	1.14201961817565	1.07911065745127	1.0909137302242	1.14009938095377	1.11669896492473	1.0935318327117	1.21599207652397	1.25709296289646	1.09762443462608	1.12584138569753	1.13341959742768	1.1413181893019	1.02741325873769	0.996535887646824	1.12788482852878	1.16991737856572	1.01074275511489	0.952703235716875	1.05800688454396	1.15417292976379	1.09170106957959	1.19587039080034	1.01938431921602	1.19355158640863	0.982079922798851	1.14617394212498	1.15086752903265	1.06652224964219	1.26148877125849	1.17235959133375	1.10230848596919	1.04844296446063	1.03985092465571	1.20888099937486	0.969829341129129	1.07099563332656	1.38833947138092	1.08027053821002	1.10694280511609	0.917704463695138	1.05037956699763	1.15732866010493	0.990924207648319	1.14618073541298	1.09636094204531	0.972743384710676	0.924476644467021	1.07579628905233	1.15591127571578	0.964232023373807	0.97059698071162	1.17534635291654	1.13824605338686	1.13472081793776	1.19608320191449	1.14992387065438	1.04682607606623	1.11107146275568	1.2708556836648	1.09470972864444	1.05504166145145	1.04659180403287	1.06743534426706	1.05471395407693	1.10123096368458	1.02449493197086	1.10733692155467
1:17033059-17033146	0.729514659168148	0.631521332236289	0.634460101006635	0.352355082153605	0.664203213472558	0.672818804643941	0.660617597973278	0.655920314918774	0.689261868783105	0.640586256827578	0.750375448271944	0.653311259254992	0.68854532535143	0.689779383192088	0.657529269048744	0.686572774847415	0.639958812004026	0.646565430804563	0.697512496123488	0.704174479532315	0.674584202541577	0.766518707296667	0.604796748758953	0.681890748601344	0.681362623127376	0.665627480634537	0.6307723268083	0.692870824723686	0.659880222398683	0.633188640688428	0.634351291682098	0.665817104686483	0.689669624165754	0.620414679068766	0.63947562438377	0.683699672896454	0.740889036814504	0.667355396018468	0.641497957930863	0.745411817140546	0.659338438691301	0.653335641039163	0.649399637161402	0.681233725553275	0.629015954867857	0.70923069254988	0.619097110221434	0.665596714456544	0.738993712251762	0.643223348195861	0.714151548319773	0.691072859033135	0.684620815002736	0.684899088132331	0.684271353822111	0.699598915320587	0.649517937565315	0.698776168290778	0.669346392193479	0.69150382204064	0.620589913731173	0.623533573821571	0.690177145349573	0.752818023213106	0.738609264120911	0.845347648564459	0.680283883893054	0.624834314083128	0.739480804352549	0.664022055427481	0.698626699212628	0.623963421710976	0.70419081644622	0.723681450907468	0.631785805658118	0.672942487331369	0.708632535848454	0.663320200197991	0.678830630184723	0.634705498714516	0.637138048959992	0.623470585215169	0.663049250092436	0.75564148705352	0.670431531068537	0.656959935038575	0.703559909893048	0.752521530113435	0.595867830865264	0.728519984417831	0.669984576560957	0.698822040414741	0.638214345577746	0.641273536101455	0.658764766557117	0.590473436675343
1:17044760-17044889	0.588923368093298	0.579585377313552	0.593177545356105	0.279296089774445	0.635834521801242	0.568105862497614	0.581755665317861	0.544345729940422	0.588092664715107	0.559380780888209	0.57671377692008	0.560830380349417	0.611962757745562	0.55328846390741	0.624138789594861	0.564994655344518	0.594380433992337	0.592106977768809	0.590081296209412	0.57558826162558	0.577286154484244	0.65646509220622	0.628027116336817	0.644967221397206	0.614920891681749	0.630327039985927	0.626830090448279	0.543560222133963	0.592571245360674	0.603379116305968	0.563482306662543	0.565826544678805	0.556549717669094	0.547743339667967	0.597356200665482	0.651509000763514	0.674856683699962	0.589597420501906	0.576833353310942	0.650215144909106	0.551091404116886	0.55566365584418	0.564715053508049	0.553385028725754	0.585650401121403	0.575077948376605	0.518381115055587	0.608302561759878	0.556473081538612	0.543267311961516	0.55327296939188	0.651208559022638	0.589402569706797	0.615169913865611	0.525161350950436	0.59120433050973	0.61847595003115	0.567780779214262	0.561989926762743	0.570854221287518	0.577524343816451	0.581885984398219	0.536056684617407	0.609318435277324	0.594772003131815	0.544625206408601	0.719957849732835	0.545946860664282	0.60833960703182	0.541029730792922	0.62645483230117	0.586119844757418	0.545375504354244	0.578879728998331	0.57036952501714	0.605023891598571	0.589489851948152	0.557524976562818	0.535893563589354	0.601662304950383	0.531805543319541	0.600170365207534	0.618401684228687	0.773353216664725	0.580731747182091	0.612778188254715	0.64717446086742	0.594594889327035	0.663327258333513	0.518983552380784	0.573420348689754	0.526746269382305	0.597328707174884	0.609132391541029	0.467802068848883	0.552963175157317
1:17053947-17054020	0.438375292320897	0.520124687662853	0.507962914603439	0.562818846198882	0.460788591973303	0.530010398141748	0.537091804393391	0.44434171109287	0.487703197510733	0.500171463508327	0.404747494505096	0.364637765202053	0.506847839124065	0.493751817655155	0.401954756150957	0.489975533162936	0.589039255847432	0.510586927511175	0.462381481966125	0.526187511205906	0.404370986674962	0.362563913530698	0.425987806117873	0.447145637721447	0.444997793436064	0.441445658178898	0.551337843096792	0.48067629280771	0.476760056776019	0.509168489594448	0.414099489310237	0.582422653182521	0.497056156437341	0.528551655375248	0.46724662081068	0.450685059191325	0.550790652651506	0.20515453817576	0.546040989733305	0.390889700670485	0.474818103691814	0.463509777530364	0.451853222659869	0.509305667018794	0.482224988995188	0.445009451439374	0.386376647768081	0.415058219993096	0.571343068934874	0.506113828848688	0.551615962067342	0.38707857318823	0.471177773159131	0.422305964045133	0.444150733152832	0.38008236092781	0.472965378127173	0.40605204600338	0.529412859218153	0.48345066708151	0.409275733496595	0.492166861887817	0.548043096008554	0.373244260297746	0.438132913585697	0.722816442699332	0.411567826734639	0.5134789042874	0.391009335762029	0.37283344221667	0.520328903355397	0.493739961199899	0.461506505556069	0.464193614054291	0.422934025483255	0.459508458485681	0.445058912529106	0.484904878957069	0.386760601448497	0.407959795657187	0.674885964071484	0.517313999226882	0.483417404906252	0.340003722544989	0.512289745875849	0.412892260138786	0.366298212329057	0.615726720500577	0.531466904933182	0.418638743406035	0.436069088174176	0.491957753057508	0.366136984027148	0.459443231128378	0.513975637527635	0.535207070699588
1:45329305-45329438	0.589262264781438	0.643240353228172	0.584992438467442	0.698195640952697	0.513403570745084	0.663475727239074	0.670014465655583	0.610886067345128	0.616482647635778	0.626423986811959	0.593128344328162	0.573226010007618	0.653344784573193	0.596294559410987	0.62995333860321	0.677771687161005	0.658546195393338	0.699323774696229	0.667183563558938	0.58934943717345	0.584637692537375	0.720950527872468	0.608707759546389	0.622999944834095	0.633359805734143	0.603307328247068	0.633322532966286	0.653545734736261	0.56464726418478	0.651959623029255	0.551118896888506	0.576335857998715	0.677900576180287	0.662530191258696	0.609966174166955	0.650405722987445	0.653571402746192	0.627410532396555	0.634006624006135	0.549806284194001	0.626994949141944	0.557074917279282	0.613714093315939	0.652068016468776	0.605728845213952	0.586809189511499	0.596682839941438	0.567347984346174	0.73365806513961	0.598249352360093	0.675318029546496	0.614601798361065	0.681017291259212	0.585227171791517	0.552583992861317	0.618535279823024	0.572391880014448	0.667285471145488	0.617038585122019	0.606919078416643	0.641347709374109	0.596046845951578	0.679016824473221	0.63705630213417	0.566292113212742	1.06188834157863	0.566810865413227	0.530325026533209	0.595293436106649	0.595743888905187	0.679111876201212	0.588952488914509	0.551387635501311	0.611830492722212	0.538227431773824	0.549106568699825	0.583938414414879	0.602799709984857	0.567865044939316	0.578039444384347	0.733439541111113	0.601507692799651	0.603726221809806	0.668901067563321	0.603695083202823	0.585692513512465	0.634110101286516	0.8127737612773	0.523887527948513	0.627314640391012	0.623739738474444	0.598608253659554	0.704245069985823	0.590869718585317	0.537773173002323	0.636086783198925
1:45330515-45330558	0.785161495360725	0.763312060519905	0.676769752149855	0.740442492571098	0.72314615767223	0.769038597713667	0.702831190420603	0.693781503275999	0.751833625533892	0.669938392965015	0.801044438548991	0.702562056179723	0.71209550502317	0.75538968007614	0.723603764364122	0.689350980967456	0.701160883618075	0.795198571935013	0.723370176138997	0.700972784171735	0.746338385395735	0.86887004319002	0.802030534922688	0.746534584376842	0.766539618899464	0.781164095169804	0.731958669335887	0.708709504679533	0.702810058984924	0.733166552935511	0.708705660182477	0.730782669068778	0.717605603052185	0.738672951516106	0.713067176271566	0.895852425391462	0.904003640451633	0.70430756647291	0.697351189554509	0.830003437026045	0.729565879656888	0.740953321883008	0.785893763134478	0.731094394384216	0.690910455519272	0.681092861814036	0.73274313202339	0.78081245271154	0.785703679748395	0.752994767223547	0.830214803574373	0.738801164020674	0.744206784471241	0.761204080557432	0.662678492013383	0.792595997995752	0.716427430268771	0.735836522944591	0.764270562795733	0.714690335171387	0.827838523730092	0.773310110412022	0.737241768549279	0.768392078634373	0.793620647865893	1.21502033971311	0.726859722419384	0.555824748766282	0.718815434816835	0.773778106851319	0.754624816329327	0.743397533369229	0.705176381460044	0.817229191919069	0.683782631679029	0.639032101441902	0.712375078005717	0.698418222562598	0.723196904149483	0.719101440248291	0.858659380676963	0.683275065747932	0.68885314139675	0.902355843261222	0.773913732239761	0.782495576134355	0.846955904630389	0.905280259056437	0.713330340299425	0.793805054114433	0.761668006532632	0.662320065956632	0.743936773458037	0.682988206760126	0.678725585968528	0.711165053420022
